periode_data;nama_sungai;nama_lokasi;parameter;satuan;nilai
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT DERAJAT LINTANG;-;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT MENIT LINTANG;-;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT DETIK LINTANG;-;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT MENIT BUJUR TIMUR;-;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KOORDINAT DETIK BUJUR TIMUR;-;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;WAKTU SAMPLING;-;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;TEMPERATUR;CELCIUS;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;RESIDU TERLARUT;MG/L;369
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;RESIDU TERSUSPENSI;MG/L;136
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;PH;-;6.9
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;DHL;MG/L;695
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;TDS;MG/L;369
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;TSS;MG/L;136
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;DO;MG/L;0
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;BOD;MG/L;27.64
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;COD;MG/L;203.92
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;NO2;MG/L;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;NO3;MG/L;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;NH3;MG/L;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;KLORIN BEBAS;MG/L;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;T-P JUMLAH;-;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;T-P;MG/L;1.53
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;FENOL;?/L;-
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;MINYAK LEMAK;?/L;0.38
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;DETERGEN;?/L;2.94
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;FECAL COLIFORM;JMLH/100ML;7800000
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;TOTAL COLIFORM;JMLH/100ML;22800000
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;SIANIDA;MG/L;-
201511;BANJIR KANAL TIMUR;JL. BINTARA;DO;MG/L;0
201511;BANJIR KANAL TIMUR;JL. BINTARA;BOD;MG/L;18.15
201511;BANJIR KANAL TIMUR;JL. BINTARA;COD;MG/L;87.13
201511;BANJIR KANAL TIMUR;JL. BINTARA;NO2;MG/L;-
201511;BANJIR KANAL TIMUR;JL. BINTARA;NO3;MG/L;-
201511;BANJIR KANAL TIMUR;JL. BINTARA;NH3;MG/L;-
201511;BANJIR KANAL TIMUR;JL. BINTARA;KLORIN BEBAS;MG/L;-
201511;BANJIR KANAL TIMUR;JL. BINTARA;T-P JUMLAH;-;-
201511;BANJIR KANAL TIMUR;JL. BINTARA;T-P;MG/L;0.94
201511;BANJIR KANAL TIMUR;JL. BINTARA;FENOL;?/L;-
201511;BANJIR KANAL TIMUR;JL. BINTARA;MINYAK LEMAK;?/L;0.2
201511;BANJIR KANAL TIMUR;JL. BINTARA;DETERGEN;?/L;1.06
201511;BANJIR KANAL TIMUR;JL. BINTARA;FECAL COLIFORM;JMLH/100ML;3900000
201511;BANJIR KANAL TIMUR;JL. BINTARA;TOTAL COLIFORM;JMLH/100ML;10600000
201511;BANJIR KANAL TIMUR;JL. BINTARA;SIANIDA;MG/L;-
201511;BANJIR KANAL TIMUR;JL. BINTARA;H2S;MG/L;-
201511;SUNGAI CIDENG;CILINCING/POS POLISI;RESIDU TERSUSPENSI;MG/L;83
201511;SUNGAI CIDENG;CILINCING/POS POLISI;PH;-;7.1
201511;SUNGAI CIDENG;CILINCING/POS POLISI;DHL;MG/L;5200
201511;SUNGAI CIDENG;CILINCING/POS POLISI;TDS;MG/L;2860
201511;SUNGAI CIDENG;CILINCING/POS POLISI;TSS;MG/L;83
201511;SUNGAI CIDENG;CILINCING/POS POLISI;DO;MG/L;0
201511;SUNGAI CIDENG;CILINCING/POS POLISI;BOD;MG/L;15.48
201511;SUNGAI CIDENG;CILINCING/POS POLISI;COD;MG/L;102.97
201511;SUNGAI CIDENG;CILINCING/POS POLISI;NO2;MG/L;-
201511;SUNGAI CIDENG;CILINCING/POS POLISI;NO3;MG/L;-
201511;SUNGAI CIDENG;CILINCING/POS POLISI;NH3;MG/L;-
201511;SUNGAI CIDENG;CILINCING/POS POLISI;KLORIN BEBAS;MG/L;-
201511;SUNGAI CIDENG;CILINCING/POS POLISI;T-P JUMLAH;-;-
201511;SUNGAI CIDENG;CILINCING/POS POLISI;T-P;MG/L;0.89
201511;SUNGAI CIDENG;CILINCING/POS POLISI;FENOL;?/L;-
201511;SUNGAI CIDENG;CILINCING/POS POLISI;MINYAK LEMAK;?/L;0.12
201511;SUNGAI CIDENG;CILINCING/POS POLISI;DETERGEN;?/L;3.74
201511;SUNGAI CIDENG;CILINCING/POS POLISI;FECAL COLIFORM;JMLH/100ML;340
201511;SUNGAI CIDENG;CILINCING/POS POLISI;TOTAL COLIFORM;JMLH/100ML;1280000
201511;SUNGAI CIDENG;CILINCING/POS POLISI;SIANIDA;MG/L;-
201511;SUNGAI CIDENG;CILINCING/POS POLISI;H2S;MG/L;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;KOORDINAT DERAJAT LINTANG;-;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;KOORDINAT MENIT LINTANG;-;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;KOORDINAT DETIK LINTANG;-;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;KOORDINAT MENIT BUJUR TIMUR;-;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;KOORDINAT DETIK BUJUR TIMUR;-;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;WAKTU SAMPLING;-;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;TEMPERATUR;CELCIUS;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;RESIDU TERLARUT;MG/L;384
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;RESIDU TERSUSPENSI;MG/L;158
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;PH;-;7.3
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;DHL;MG/L;729
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;TDS;MG/L;384
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;TSS;MG/L;158
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;DO;MG/L;0
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;BOD;MG/L;50.38
201511;SUNGAI KRUKUT;JL.DAAN MOGOT BIR BINTANG/KALIDERES;H2S;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT DERAJAT LINTANG;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT MENIT LINTANG;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT DETIK LINTANG;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT MENIT BUJUR TIMUR;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KOORDINAT DETIK BUJUR TIMUR;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;WAKTU SAMPLING;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;TEMPERATUR;CELCIUS;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;RESIDU TERLARUT;MG/L;128
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;RESIDU TERSUSPENSI;MG/L;40
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;PH;-;7.3
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;DHL;MG/L;240
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;TDS;MG/L;128
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;TSS;MG/L;40
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;DO;MG/L;3.29
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;BOD;MG/L;7.31
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;COD;MG/L;47.06
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;NO2;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;NO3;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;NH3;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;KLORIN BEBAS;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;T-P JUMLAH;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;T-P;MG/L;0.1
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;FENOL;?/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;MINYAK LEMAK;?/L;0.18
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;DETERGEN;?/L;0.08
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;FECAL COLIFORM;JMLH/100ML;1000000
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;TOTAL COLIFORM;JMLH/100ML;6000000
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;SIANIDA;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT PEMANCAR/RAWA BUAYA;H2S;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT DERAJAT LINTANG;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT MENIT LINTANG;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT DETIK LINTANG;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT MENIT BUJUR TIMUR;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KOORDINAT DETIK BUJUR TIMUR;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;WAKTU SAMPLING;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;TEMPERATUR;CELCIUS;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;RESIDU TERLARUT;MG/L;324
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;RESIDU TERSUSPENSI;MG/L;112
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;PH;-;7.2
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;DHL;MG/L;609
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;TDS;MG/L;324
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;TSS;MG/L;112
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;COD;MG/L;196.08
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;NO2;MG/L;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;NO3;MG/L;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;NH3;MG/L;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;KLORIN BEBAS;MG/L;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;T-P JUMLAH;-;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;T-P;MG/L;1.69
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;FENOL;?/L;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;MINYAK LEMAK;?/L;0.39
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;DETERGEN;?/L;1.34
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;FECAL COLIFORM;JMLH/100ML;44000000
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;TOTAL COLIFORM;JMLH/100ML;100000000
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;SIANIDA;MG/L;-
201511;SUNGAI CIDENG;KAWASAN PT.JIEP;H2S;MG/L;-
201511;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT DERAJAT LINTANG;-;-
201511;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT MENIT LINTANG;-;-
201511;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT DETIK LINTANG;-;-
201511;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201511;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT MENIT BUJUR TIMUR;-;-
201511;SUNGAI CIDENG;JL.SWADAYA;KOORDINAT DETIK BUJUR TIMUR;-;-
201511;SUNGAI CIDENG;JL.SWADAYA;WAKTU SAMPLING;-;-
201511;SUNGAI CIDENG;JL.SWADAYA;TEMPERATUR;CELCIUS;-
201511;SUNGAI CIDENG;JL.SWADAYA;RESIDU TERLARUT;MG/L;504
201511;SUNGAI CIDENG;JL.SWADAYA;RESIDU TERSUSPENSI;MG/L;103
201511;SUNGAI CIDENG;JL.SWADAYA;PH;-;7.4
201511;SUNGAI CIDENG;JL.SWADAYA;DHL;MG/L;969
201511;SUNGAI CIDENG;JL.SWADAYA;TDS;MG/L;504
201511;SUNGAI CIDENG;JL.SWADAYA;TSS;MG/L;103
201511;SUNGAI CIDENG;JL.SWADAYA;DO;MG/L;0
201511;SUNGAI CIDENG;JL.SWADAYA;BOD;MG/L;40.16
201511;SUNGAI CIDENG;JL.SWADAYA;COD;MG/L;117.65
201511;SUNGAI CIDENG;JL.SWADAYA;NO2;MG/L;-
201511;SUNGAI CIDENG;JL.SWADAYA;NO3;MG/L;-
201511;SUNGAI CIDENG;JL.SWADAYA;NH3;MG/L;-
201511;SUNGAI CIDENG;JL.SWADAYA;KLORIN BEBAS;MG/L;-
201511;SUNGAI CIDENG;JL.SWADAYA;T-P JUMLAH;-;-
201511;SUNGAI CIDENG;JL.SWADAYA;T-P;MG/L;1.4
201511;SUNGAI CIDENG;JL.SWADAYA;FENOL;?/L;-
201511;SUNGAI CIDENG;JL.SWADAYA;MINYAK LEMAK;?/L;0.62
201511;SUNGAI CIDENG;JL.SWADAYA;DETERGEN;?/L;2.89
201511;SUNGAI CIDENG;JL.SWADAYA;FECAL COLIFORM;JMLH/100ML;8000000
201511;SUNGAI CIDENG;JL.SWADAYA;TOTAL COLIFORM;JMLH/100ML;19400000
201511;SUNGAI CIDENG;JL.SWADAYA;SIANIDA;MG/L;-
201511;SUNGAI CIDENG;JL.SWADAYA;H2S;MG/L;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT DERAJAT LINTANG;-;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT MENIT LINTANG;-;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT DETIK LINTANG;-;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT MENIT BUJUR TIMUR;-;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KOORDINAT DETIK BUJUR TIMUR;-;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;WAKTU SAMPLING;-;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;TEMPERATUR;CELCIUS;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;RESIDU TERLARUT;MG/L;126
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;DO;MG/L;3.29
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;BOD;MG/L;57.76
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;COD;MG/L;109.8
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;NO2;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;NO3;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;NH3;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;KLORIN BEBAS;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;T-P JUMLAH;-;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;T-P;MG/L;1.13
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;FENOL;?/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;MINYAK LEMAK;?/L;0.45
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;DETERGEN;?/L;1.07
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;FECAL COLIFORM;JMLH/100ML;5400000
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;TOTAL COLIFORM;JMLH/100ML;15300000
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;SIANIDA;MG/L;-
201511;SUNGAI TARUM BARAT;JL.DAAN MOGOT SUMUR BOR/DURI KOSAMBI;H2S;MG/L;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT DERAJAT LINTANG;-;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT MENIT LINTANG;-;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT DETIK LINTANG;-;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT MENIT BUJUR TIMUR;-;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KOORDINAT DETIK BUJUR TIMUR;-;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;WAKTU SAMPLING;-;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;TEMPERATUR;CELCIUS;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;RESIDU TERLARUT;MG/L;309
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;RESIDU TERSUSPENSI;MG/L;90
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;PH;-;7.1
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;DHL;MG/L;581
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;TDS;MG/L;309
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;TSS;MG/L;90
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;DO;MG/L;4.02
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;BOD;MG/L;59.99
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;COD;MG/L;78.43
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;NO2;MG/L;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;NO3;MG/L;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;NH3;MG/L;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;KLORIN BEBAS;MG/L;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;T-P JUMLAH;-;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;T-P;MG/L;0.76
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;FENOL;?/L;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;MINYAK LEMAK;?/L;0.25
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;DETERGEN;?/L;1.34
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;FECAL COLIFORM;JMLH/100ML;3100000
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;TOTAL COLIFORM;JMLH/100ML;7600000
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;SIANIDA;MG/L;-
201511;SUNGAI CENGKARENG D;JL.DAAN MOGOT/JEMBATAN SEMANAN;H2S;MG/L;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;RESIDU TERSUSPENSI;MG/L;24
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;PH;-;7.7
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;DHL;MG/L;241
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;TDS;MG/L;126
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;TSS;MG/L;24
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;DO;MG/L;1.4
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;BOD;MG/L;13.37
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;COD;MG/L;62.75
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;NO2;MG/L;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;NO3;MG/L;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;NH3;MG/L;-
201511;BANJIR KANAL TIMUR;JL.RAYA BENDA/ULUJAMI;KLORIN BEBAS;MG/L;-
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;TEMPERATUR;CELCIUS;-
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;RESIDU TERLARUT;MG/L;302
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;RESIDU TERSUSPENSI;MG/L;49
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;PH;-;7.4
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;DHL;MG/L;564
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;TDS;MG/L;302
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;TSS;MG/L;49
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;DO;MG/L;0
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;BOD;MG/L;20.15
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;COD;MG/L;94.12
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;NO2;MG/L;-
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;NO3;MG/L;-
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;NH3;MG/L;-
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;KLORIN BEBAS;MG/L;-
201511;DAERAH ALIRAN SUNGAI PETUKANGAN DAN SEPAK;JL. UTAN KAYU KEMAYORAN;T-P JUMLAH;-;-
