tanggal,stasiun,jumlah
2020-02-15,DKI2,1790199
2020-02-15,DKI3,2239337
2020-02-15,DKI4,3004316
2020-02-15,DKI5,2485893
2020-02-16,DKI1,1014670
2020-02-16,DKI2,1790106
2020-02-16,DKI3,2239233
2020-02-16,DKI4,3004588
2020-02-16,DKI5,2485469
2020-02-17,DKI1,1015022
2020-02-17,DKI2,1790014
2020-02-17,DKI3,2239130
2020-02-17,DKI4,3004859
2020-02-17,DKI5,2485044
2020-02-18,DKI1,1015374
2020-02-18,DKI2,1789921
2020-02-18,DKI3,2239026
2020-02-18,DKI4,3005130
2020-02-18,DKI5,2484619
2020-02-19,DKI1,1015726
2020-02-19,DKI2,1789828
2020-02-19,DKI3,2238923
2020-02-19,DKI4,3005401
2020-02-19,DKI5,2484195
2020-02-20,DKI1,1016078
2020-02-20,DKI2,1789736
2020-02-20,DKI3,2238819
2020-02-20,DKI4,3005673
2020-02-20,DKI5,2483770
2020-02-21,DKI1,1016430
2020-02-21,DKI2,1789643
2020-02-21,DKI3,2238716
2020-02-21,DKI4,3005944
2020-02-21,DKI5,2483345
2020-02-22,DKI1,1016782
2020-02-22,DKI2,1789550
2020-02-22,DKI3,2238612
2020-02-22,DKI4,3006215
2020-02-22,DKI5,2482921
2020-02-23,DKI1,1017133
2020-02-23,DKI2,1789457
2020-02-23,DKI3,2238509
2020-02-23,DKI4,3006486
2020-02-23,DKI5,2482496
2020-02-24,DKI1,1017485
2020-02-24,DKI2,1789365
2020-02-24,DKI3,2238405
2020-02-24,DKI4,3006758
2020-02-24,DKI5,2482071
2020-02-25,DKI1,1017837
2020-02-25,DKI2,1789272
2020-02-25,DKI3,2238302
2020-02-25,DKI4,3007029
2020-02-25,DKI5,2481647
2020-02-26,DKI1,1018189
2020-02-26,DKI2,1789179
2020-02-26,DKI3,2238198
2020-02-26,DKI4,3007300
2020-02-26,DKI5,2481222
2020-02-27,DKI1,1018541
2020-02-27,DKI2,1789087
2020-02-27,DKI3,2238095
2020-02-27,DKI4,3007572
2020-02-27,DKI5,2480797
2020-02-28,DKI1,1018893
2020-02-28,DKI2,1788994
2020-02-28,DKI3,2237991
2020-02-28,DKI4,3007843
2020-02-28,DKI5,2480373
2020-02-29,DKI1,1019245
2020-02-29,DKI2,1788901
2020-02-29,DKI3,2237888
2020-02-29,DKI4,3008114
2020-02-29,DKI5,2479948
2020-03-01,DKI1,1019597
2020-03-01,DKI2,1788808
2020-03-01,DKI3,2237784
2020-03-01,DKI4,3008385
2020-03-01,DKI5,2479523
2020-03-02,DKI1,1019948
2020-03-02,DKI2,1788716
2020-03-02,DKI3,2237681
2020-03-02,DKI4,3008657
2020-03-02,DKI5,2479099
2020-03-03,DKI1,1020300
2020-03-03,DKI2,1788623
2020-03-03,DKI3,2237577
2020-03-03,DKI4,3008928
2020-03-03,DKI5,2478674
2020-03-04,DKI1,1020652
2020-03-04,DKI2,1788530
2020-03-04,DKI3,2237474
2020-03-04,DKI4,3009199
2020-03-04,DKI5,2478249
2020-03-05,DKI1,1021004
2020-03-05,DKI2,1788438
2020-03-05,DKI3,2237370
2020-03-05,DKI4,3009470
2020-03-05,DKI5,2477825
2020-03-06,DKI1,1021356
2020-03-06,DKI2,1788345
2020-03-06,DKI3,2237267
2020-03-06,DKI4,3009742
2020-03-06,DKI5,2477400
2020-03-07,DKI1,1021708
2020-03-07,DKI2,1788252
2020-03-07,DKI3,2237163
2020-03-07,DKI4,3010013
2020-03-07,DKI5,2476976
2020-03-08,DKI1,1022060
2020-03-08,DKI2,1788159
2020-03-08,DKI3,2237060
2020-03-08,DKI4,3010284
2020-03-08,DKI5,2476551
2020-03-09,DKI1,1022412
2020-03-09,DKI2,1788067
2020-03-09,DKI3,2236956
2020-03-09,DKI4,3010555
2020-03-09,DKI5,2476126
2020-03-10,DKI1,1022763
2020-03-10,DKI2,1787974
2020-03-10,DKI3,2236853
2020-03-10,DKI4,3010827
2020-03-10,DKI5,2475702
2020-03-11,DKI1,1023115
2020-03-11,DKI2,1787881
2020-03-11,DKI3,2236749
2020-03-11,DKI4,3011098
2020-03-11,DKI5,2475277
2020-03-12,DKI1,1023467
2020-03-12,DKI2,1787789
2020-03-12,DKI3,2236646
2020-03-12,DKI4,3011369
2020-03-12,DKI5,2474852
2020-03-13,DKI1,1023819
2020-03-13,DKI2,1787696
2020-03-13,DKI3,2236542
2020-03-13,DKI4,3011640
2020-03-13,DKI5,2474428
2020-03-14,DKI1,1024171
2020-03-14,DKI2,1787603
2020-03-14,DKI3,2236439
2020-03-14,DKI4,3011912
2020-03-14,DKI5,2474003
2020-03-15,DKI1,1024523
2020-03-15,DKI2,1787510
2020-03-15,DKI3,2236335
2020-03-15,DKI4,3012183
2020-03-15,DKI5,2473578
2020-03-16,DKI1,1024875
2020-03-16,DKI2,1787418
2020-03-16,DKI3,2236231
2020-03-16,DKI4,3012454
2020-03-16,DKI5,2473154
2020-03-17,DKI1,1025227
2020-03-17,DKI2,1787325
2020-03-17,DKI3,2236128
2020-03-17,DKI4,3012725
2020-03-17,DKI5,2472729
2020-03-18,DKI1,1025578
2020-03-18,DKI2,1787232
2020-03-18,DKI3,2236024
2020-03-18,DKI4,3012997
2020-03-18,DKI5,2472304
2020-03-19,DKI1,1025930
2020-03-19,DKI2,1787139
2020-03-19,DKI3,2235921
2020-03-19,DKI4,3013268
2020-03-19,DKI5,2471880
2020-03-20,DKI1,1026282
2020-03-20,DKI2,1787047
2020-03-20,DKI3,2235817
2020-03-20,DKI4,3013539
2020-03-20,DKI5,2471455
2020-03-21,DKI1,1026634
2020-03-21,DKI2,1786954
2020-03-21,DKI3,2235714
2020-03-21,DKI4,3013810
2020-03-21,DKI5,2471030
2020-03-22,DKI1,1026986
2020-03-22,DKI2,1786861
2020-03-22,DKI3,2235610
2020-03-22,DKI4,3014082
2020-03-22,DKI5,2470606
2020-03-23,DKI1,1027338
2020-03-23,DKI2,1786769
2020-03-23,DKI3,2235507
2020-03-23,DKI4,3014353
2020-03-23,DKI5,2470181
2020-03-24,DKI1,1027690
2020-03-24,DKI2,1786676
2020-03-24,DKI3,2235403
2020-03-24,DKI4,3014624
2020-03-24,DKI5,2469756
2020-03-25,DKI1,1028042
2020-03-25,DKI2,1786583
2020-03-25,DKI3,2235300
2020-03-25,DKI4,3014895
2020-03-25,DKI5,2469332
2020-03-26,DKI1,1028393
2020-03-26,DKI2,1786490
2020-03-26,DKI3,2235196
2020-03-26,DKI4,3015167
2020-03-26,DKI5,2468907
2020-03-27,DKI1,1028745
2020-03-27,DKI2,1786398
2020-03-27,DKI3,2235093
2020-03-27,DKI4,3015438
2020-03-27,DKI5,2468483
2020-03-28,DKI1,1029097
2020-03-28,DKI2,1786305
2020-03-28,DKI3,2234989
2020-03-28,DKI4,3015709
2020-03-28,DKI5,2468058
2020-03-29,DKI1,1029449
2020-03-29,DKI2,1786212
2020-03-29,DKI3,2234886
2020-03-29,DKI4,3015980
2020-03-29,DKI5,2467633
2020-03-30,DKI1,1029801
2020-03-30,DKI2,1786120
2020-03-30,DKI3,2234782
2020-03-30,DKI4,3016252
2020-03-30,DKI5,2467209
2020-03-31,DKI1,1030153
2020-03-31,DKI2,1786027
2020-03-31,DKI3,2234679
2020-03-31,DKI4,3016523
2020-03-31,DKI5,2466784
2020-04-01,DKI1,1030505
2020-04-01,DKI2,1785934
2020-04-01,DKI3,2234575
2020-04-01,DKI4,3016794
2020-04-01,DKI5,2466359
2020-04-02,DKI1,1030857
2020-04-02,DKI2,1785841
2020-04-02,DKI3,2234472
2020-04-02,DKI4,3017065
2020-04-02,DKI5,2465935
2020-04-03,DKI1,1031208
2020-04-03,DKI2,1785749
2020-04-03,DKI3,2234368
2020-04-03,DKI4,3017337
2020-04-03,DKI5,2465510
2020-04-04,DKI1,1031560
2020-04-04,DKI2,1785656
2020-04-04,DKI3,2234265
2020-04-04,DKI4,3017608
2020-04-04,DKI5,2465085
2020-04-05,DKI1,1031912
2020-04-05,DKI2,1785563
2020-04-05,DKI3,2234161
2020-04-05,DKI4,3017879
2020-04-05,DKI5,2464661
2020-04-06,DKI1,1032264
2020-04-06,DKI2,1785471
2020-04-06,DKI3,2234058
2020-04-06,DKI4,3018151
2020-04-06,DKI5,2464236
2020-04-07,DKI1,1032616
2020-04-07,DKI2,1785378
2020-04-07,DKI3,2233954
2020-04-07,DKI4,3018422
2020-04-07,DKI5,2463811
2020-04-08,DKI1,1032968
2020-04-08,DKI2,1785285
2020-04-08,DKI3,2233851
2020-04-08,DKI4,3018693
2020-04-08,DKI5,2463387
2020-04-09,DKI1,1033320
2020-04-09,DKI2,1785192
2020-04-09,DKI3,2233747
2020-04-09,DKI4,3018964
2020-04-09,DKI5,2462962
2020-04-10,DKI1,1033672
2020-04-10,DKI2,1785100
2020-04-10,DKI3,2233644
2020-04-10,DKI4,3019236
2020-04-10,DKI5,2462537
2020-04-11,DKI1,1034023
2020-04-11,DKI2,1785007
2020-04-11,DKI3,2233540
2020-04-11,DKI4,3019507
2020-04-11,DKI5,2462113
2020-04-12,DKI1,1034375
2020-04-12,DKI2,1784914
2020-04-12,DKI3,2233437
2020-04-12,DKI4,3019778
2020-04-12,DKI5,2461688
2020-04-13,DKI1,1034727
2020-04-13,DKI2,1784822
2020-04-13,DKI3,2233333
2020-04-13,DKI4,3020049
2020-04-13,DKI5,2461263
2020-04-14,DKI1,1035079
2020-04-14,DKI2,1784729
2020-04-14,DKI3,2233230
2020-04-14,DKI4,3020321
2020-04-14,DKI5,2460839
2020-04-15,DKI1,1035431
2020-04-15,DKI2,1784636
2020-04-15,DKI3,2233126
2020-04-15,DKI4,3020592
2020-04-15,DKI5,2460414
2020-04-16,DKI1,1035783
2020-04-16,DKI2,1784543
2020-04-16,DKI3,2233022
2020-04-16,DKI4,3020863
2020-04-16,DKI5,2459990
2020-04-17,DKI1,1036135
2020-04-17,DKI2,1784451
2020-04-17,DKI3,2232919
2020-04-17,DKI4,3021134
2020-04-17,DKI5,2459565
2020-04-18,DKI1,1036487
2020-04-18,DKI2,1784358
2020-04-18,DKI3,2232815
2020-04-18,DKI4,3021406
2020-04-18,DKI5,2459140
2020-04-19,DKI1,1036839
2020-04-19,DKI2,1784265
2020-04-19,DKI3,2232712
2020-04-19,DKI4,3021677
2020-04-19,DKI5,2458716
2020-04-20,DKI1,1037190
2020-04-20,DKI2,1784173
2020-04-20,DKI3,2232608
2020-04-20,DKI4,3021948
2020-04-20,DKI5,2458291
2020-04-21,DKI1,1037542
2020-04-21,DKI2,1784080
2020-04-21,DKI3,2232505
2020-04-21,DKI4,3022219
2020-04-21,DKI5,2457866
2020-04-22,DKI1,1037894
2020-04-22,DKI2,1783987
2020-04-22,DKI3,2232401
2020-04-22,DKI4,3022491
2020-04-22,DKI5,2457442
2020-04-23,DKI1,1038246
2020-04-23,DKI2,1783894
2020-04-23,DKI3,2232298
2020-04-23,DKI4,3022762
2020-04-23,DKI5,2457017
2020-04-24,DKI1,1038598
2020-04-24,DKI2,1783802
2020-04-24,DKI3,2232194
2020-04-24,DKI4,3023033
2020-04-24,DKI5,2456592
2020-04-25,DKI1,1038950
2020-04-25,DKI2,1783709
2020-04-25,DKI3,2232091
2020-04-25,DKI4,3023304
2020-04-25,DKI5,2456168
2020-04-26,DKI1,1039302
2020-04-26,DKI2,1783616
2020-04-26,DKI3,2231987
2020-04-26,DKI4,3023576
2020-04-26,DKI5,2455743
2020-04-27,DKI1,1039654
2020-04-27,DKI2,1783524
2020-04-27,DKI3,2231884
2020-04-27,DKI4,3023847
2020-04-27,DKI5,2455318
2020-04-28,DKI1,1040005
2020-04-28,DKI2,1783431
2020-04-28,DKI3,2231780
2020-04-28,DKI4,3024118
2020-04-28,DKI5,2454894
2020-04-29,DKI1,1040357
2020-04-29,DKI2,1783338
2020-04-29,DKI3,2231677
2020-04-29,DKI4,3024389
2020-04-29,DKI5,2454469
2020-04-30,DKI1,1040709
2020-04-30,DKI2,1783245
2020-04-30,DKI3,2231573
2020-04-30,DKI4,3024661
2020-04-30,DKI5,2454044
2020-05-01,DKI1,1041061
2020-05-01,DKI2,1783153
2020-05-01,DKI3,2231470
2020-05-01,DKI4,3024932
2020-05-01,DKI5,2453620
2020-05-02,DKI1,1041413
2020-05-02,DKI2,1783060
2020-05-02,DKI3,2231366
2020-05-02,DKI4,3025203
2020-05-02,DKI5,2453195
2020-05-03,DKI1,1041765
2020-05-03,DKI2,1782967
2020-05-03,DKI3,2231263
2020-05-03,DKI4,3025474
2020-05-03,DKI5,2452770
2020-05-04,DKI1,1042117
2020-05-04,DKI2,1782875
2020-05-04,DKI3,2231159
2020-05-04,DKI4,3025746
2020-05-04,DKI5,2452346
2020-05-05,DKI1,1042469
2020-05-05,DKI2,1782782
2020-05-05,DKI3,2231056
2020-05-05,DKI4,3026017
2020-05-05,DKI5,2451921
2020-05-06,DKI1,1042820
2020-05-06,DKI2,1782689
2020-05-06,DKI3,2230952
2020-05-06,DKI4,3026288
2020-05-06,DKI5,2451497
2020-05-07,DKI1,1043172
2020-05-07,DKI2,1782596
2020-05-07,DKI3,2230849
2020-05-07,DKI4,3026559
2020-05-07,DKI5,2451072
2020-05-08,DKI1,1043524
2020-05-08,DKI2,1782504
2020-05-08,DKI3,2230745
2020-05-08,DKI4,3026831
2020-05-08,DKI5,2450647
2020-05-09,DKI1,1043876
2020-05-09,DKI2,1782411
2020-05-09,DKI3,2230642
2020-05-09,DKI4,3027102
2020-05-09,DKI5,2450223
2020-05-10,DKI1,1044228
2020-05-10,DKI2,1782318
2020-05-10,DKI3,2230538
2020-05-10,DKI4,3027373
2020-05-10,DKI5,2449798
2020-05-11,DKI1,1044580
2020-05-11,DKI2,1782226
2020-05-11,DKI3,2230435
2020-05-11,DKI4,3027645
2020-05-11,DKI5,2449373
2020-05-12,DKI1,1044932
2020-05-12,DKI2,1782133
2020-05-12,DKI3,2230331
2020-05-12,DKI4,3027916
2020-05-12,DKI5,2448949
2020-05-13,DKI1,1045284
2020-05-13,DKI2,1782040
2020-05-13,DKI3,2230228
2020-05-13,DKI4,3028187
2020-05-13,DKI5,2448524
2020-05-14,DKI1,1045635
2020-05-14,DKI2,1781947
2020-05-14,DKI3,2230124
2020-05-14,DKI4,3028458
2020-05-14,DKI5,2448099
2020-05-15,DKI1,1045987
2020-05-15,DKI2,1781855
2020-05-15,DKI3,2230021
2020-05-15,DKI4,3028730
2020-05-15,DKI5,2447675
2020-05-16,DKI1,1046339
2020-05-16,DKI2,1781762
2020-05-16,DKI3,2229917
2020-05-16,DKI4,3029001
2020-05-16,DKI5,2447250
2020-05-17,DKI1,1046691
2020-05-17,DKI2,1781669
2020-05-17,DKI3,2229813
2020-05-17,DKI4,3029272
2020-05-17,DKI5,2446825
2020-05-18,DKI1,1047043
2020-05-18,DKI2,1781577
2020-05-18,DKI3,2229710
2020-05-18,DKI4,3029543
2020-05-18,DKI5,2446401
2020-05-19,DKI1,1047395
2020-05-19,DKI2,1781484
2020-05-19,DKI3,2229606
2020-05-19,DKI4,3029815
2020-05-19,DKI5,2445976
2020-05-20,DKI1,1047747
2020-05-20,DKI2,1781391
2020-05-20,DKI3,2229503
2020-05-20,DKI4,3030086
2020-05-20,DKI5,2445551
2020-05-21,DKI1,1048099
2020-05-21,DKI2,1781298
2020-05-21,DKI3,2229399
2020-05-21,DKI4,3030357
2020-05-21,DKI5,2445127
2020-05-22,DKI1,1048450
2020-05-22,DKI2,1781206
2020-05-22,DKI3,2229296
2020-05-22,DKI4,3030628
2020-05-22,DKI5,2444702
2020-05-23,DKI1,1048802
2020-05-23,DKI2,1781113
2020-05-23,DKI3,2229192
2020-05-23,DKI4,3030900
2020-05-23,DKI5,2444277
2020-05-24,DKI1,1049154
2020-05-24,DKI2,1781020
2020-05-24,DKI3,2229089
2020-05-24,DKI4,3031171
2020-05-24,DKI5,2443853
2020-05-25,DKI1,1049506
2020-05-25,DKI2,1780928
2020-05-25,DKI3,2228985
2020-05-25,DKI4,3031442
2020-05-25,DKI5,2443428
2020-05-26,DKI1,1049858
2020-05-26,DKI2,1780835
2020-05-26,DKI3,2228882
2020-05-26,DKI4,3031713
2020-05-26,DKI5,2443004
2020-05-27,DKI1,1050210
2020-05-27,DKI2,1780742
2020-05-27,DKI3,2228778
2020-05-27,DKI4,3031985
2020-05-27,DKI5,2442579
2020-05-28,DKI1,1050562
2020-05-28,DKI2,1780649
2020-05-28,DKI3,2228675
2020-05-28,DKI4,3032256
2020-05-28,DKI5,2442154
2020-05-29,DKI1,1050914
2020-05-29,DKI2,1780557
2020-05-29,DKI3,2228571
2020-05-29,DKI4,3032527
2020-05-29,DKI5,2441730
2020-05-30,DKI1,1051265
2020-05-30,DKI2,1780464
2020-05-30,DKI3,2228468
2020-05-30,DKI4,3032798
2020-05-30,DKI5,2441305
2020-05-31,DKI1,1051617
2020-05-31,DKI2,1780371
2020-05-31,DKI3,2228364
2020-05-31,DKI4,3033070
2020-05-31,DKI5,2440880
2020-06-01,DKI1,1051969
2020-06-01,DKI2,1780279
2020-06-01,DKI3,2228261
2020-06-01,DKI4,3033341
2020-06-01,DKI5,2440456
2020-06-02,DKI1,1052321
2020-06-02,DKI2,1780186
2020-06-02,DKI3,2228157
2020-06-02,DKI4,3033612
2020-06-02,DKI5,2440031
2020-06-03,DKI1,1052673
2020-06-03,DKI2,1780093
2020-06-03,DKI3,2228054
2020-06-03,DKI4,3033883
2020-06-03,DKI5,2439606
2020-06-04,DKI1,1053025
2020-06-04,DKI2,1780000
2020-06-04,DKI3,2227950
2020-06-04,DKI4,3034155
2020-06-04,DKI5,2439182
2020-06-05,DKI1,1053377
2020-06-05,DKI2,1779908
2020-06-05,DKI3,2227847
2020-06-05,DKI4,3034426
2020-06-05,DKI5,2438757
2020-06-06,DKI1,1053729
2020-06-06,DKI2,1779815
2020-06-06,DKI3,2227743
2020-06-06,DKI4,3034697
2020-06-06,DKI5,2438332
2020-06-07,DKI1,1054080
2020-06-07,DKI2,1779722
2020-06-07,DKI3,2227640
2020-06-07,DKI4,3034968
2020-06-07,DKI5,2437908
2020-06-08,DKI1,1054432
2020-06-08,DKI2,1779630
2020-06-08,DKI3,2227536
2020-06-08,DKI4,3035240
2020-06-08,DKI5,2437483
2020-06-09,DKI1,1054784
2020-06-09,DKI2,1779537
2020-06-09,DKI3,2227433
2020-06-09,DKI4,3035511
2020-06-09,DKI5,2437058
2020-06-10,DKI1,1055136
2020-06-10,DKI2,1779444
2020-06-10,DKI3,2227329
2020-06-10,DKI4,3035782
2020-06-10,DKI5,2436634
2020-06-11,DKI1,1055488
2020-06-11,DKI2,1779351
2020-06-11,DKI3,2227226
2020-06-11,DKI4,3036053
2020-06-11,DKI5,2436209
2020-06-12,DKI1,1055840
2020-06-12,DKI2,1779259
2020-06-12,DKI3,2227122
2020-06-12,DKI4,3036325
2020-06-12,DKI5,2435784
2020-06-13,DKI1,1056192
2020-06-13,DKI2,1779166
2020-06-13,DKI3,2227019
2020-06-13,DKI4,3036596
2020-06-13,DKI5,2435360
2020-06-14,DKI1,1056544
2020-06-14,DKI2,1779073
2020-06-14,DKI3,2226915
2020-06-14,DKI4,3036867
2020-06-14,DKI5,2434935
2020-06-15,DKI1,1056896
2020-06-15,DKI2,1778981
2020-06-15,DKI3,2226812
2020-06-15,DKI4,3037139
2020-06-15,DKI5,2434511
2020-06-16,DKI1,1056897
2020-06-16,DKI2,1779008
2020-06-16,DKI3,2226827
2020-06-16,DKI4,3037179
2020-06-16,DKI5,2434544
2020-06-17,DKI1,1056899
2020-06-17,DKI2,1779035
2020-06-17,DKI3,2226842
2020-06-17,DKI4,3037219
2020-06-17,DKI5,2434577
2020-06-18,DKI1,1056900
2020-06-18,DKI2,1779063
2020-06-18,DKI3,2226858
2020-06-18,DKI4,3037260
2020-06-18,DKI5,2434611
2020-06-19,DKI1,1056902
2020-06-19,DKI2,1779090
2020-06-19,DKI3,2226873
2020-06-19,DKI4,3037300
2020-06-19,DKI5,2434644
2020-06-20,DKI1,1056903
2020-06-20,DKI2,1779117
2020-06-20,DKI3,2226889
2020-06-20,DKI4,3037340
2020-06-20,DKI5,2434677
2020-06-21,DKI1,1056905
2020-06-21,DKI2,1779145
2020-06-21,DKI3,2226904
2020-06-21,DKI4,3037381
2020-06-21,DKI5,2434711
2020-06-22,DKI1,1056906
2020-06-22,DKI2,1779172
2020-06-22,DKI3,2226919
2020-06-22,DKI4,3037421
2020-06-22,DKI5,2434744
2020-06-23,DKI1,1056908
2020-06-23,DKI2,1779200
2020-06-23,DKI3,2226935
2020-06-23,DKI4,3037461
2020-06-23,DKI5,2434777
2020-06-24,DKI1,1056910
2020-06-24,DKI2,1779227
2020-06-24,DKI3,2226950
2020-06-24,DKI4,3037502
2020-06-24,DKI5,2434811
2020-06-25,DKI1,1056911
2020-06-25,DKI2,1779254
2020-06-25,DKI3,2226966
2020-06-25,DKI4,3037542
2020-06-25,DKI5,2434844
2020-06-26,DKI1,1056913
2020-06-26,DKI2,1779282
2020-06-26,DKI3,2226981
2020-06-26,DKI4,3037582
2020-06-26,DKI5,2434877
2020-06-27,DKI1,1056914
2020-06-27,DKI2,1779309
2020-06-27,DKI3,2226997
2020-06-27,DKI4,3037623
2020-06-27,DKI5,2434911
2020-06-28,DKI1,1056916
2020-06-28,DKI2,1779337
2020-06-28,DKI3,2227012
2020-06-28,DKI4,3037663
2020-06-28,DKI5,2434944
2020-06-29,DKI1,1056917
2020-06-29,DKI2,1779364
2020-06-29,DKI3,2227027
2020-06-29,DKI4,3037703
2020-06-29,DKI5,2434978
2020-06-30,DKI1,1056919
2020-06-30,DKI2,1779391
2020-06-30,DKI3,2227043
2020-06-30,DKI4,3037744
2020-06-30,DKI5,2435011
2020-07-01,DKI1,1056920
2020-07-01,DKI2,1779419
2020-07-01,DKI3,2227058
2020-07-01,DKI4,3037784
2020-07-01,DKI5,2435044
2020-07-02,DKI1,1056922
2020-07-02,DKI2,1779446
2020-07-02,DKI3,2227074
2020-07-02,DKI4,3037824
2020-07-02,DKI5,2435078
2020-07-03,DKI1,1056924
2020-07-03,DKI2,1779474
2020-07-03,DKI3,2227089
2020-07-03,DKI4,3037865
2020-07-03,DKI5,2435111
2020-07-04,DKI1,1056925
2020-07-04,DKI2,1779501
2020-07-04,DKI3,2227105
2020-07-04,DKI4,3037905
2020-07-04,DKI5,2435144
2020-07-05,DKI1,1056927
2020-07-05,DKI2,1779528
2020-07-05,DKI3,2227120
2020-07-05,DKI4,3037945
2020-07-05,DKI5,2435178
2020-07-06,DKI1,1056928
2020-07-06,DKI2,1779556
2020-07-06,DKI3,2227135
2020-07-06,DKI4,3037986
2020-07-06,DKI5,2435211
2020-07-07,DKI1,1056930
2020-07-07,DKI2,1779583
2020-07-07,DKI3,2227151
2020-07-07,DKI4,3038026
2020-07-07,DKI5,2435244
2020-07-08,DKI1,1056931
2020-07-08,DKI2,1779611
2020-07-08,DKI3,2227166
2020-07-08,DKI4,3038067
2020-07-08,DKI5,2435278
2020-07-09,DKI1,1056933
2020-07-09,DKI2,1779638
2020-07-09,DKI3,2227182
2020-07-09,DKI4,3038107
2020-07-09,DKI5,2435311
2020-07-10,DKI1,1056934
2020-07-10,DKI2,1779665
2020-07-10,DKI3,2227197
2020-07-10,DKI4,3038147
2020-07-10,DKI5,2435344
2020-07-11,DKI1,1056936
2020-07-11,DKI2,1779693
2020-07-11,DKI3,2227213
2020-07-11,DKI4,3038188
2020-07-11,DKI5,2435378
2020-07-12,DKI1,1056938
2020-07-12,DKI2,1779720
2020-07-12,DKI3,2227228
2020-07-12,DKI4,3038228
2020-07-12,DKI5,2435411
2020-07-13,DKI1,1056939
2020-07-13,DKI2,1779748
2020-07-13,DKI3,2227243
2020-07-13,DKI4,3038268
2020-07-13,DKI5,2435445
2020-07-14,DKI1,1056941
2020-07-14,DKI2,1779775
2020-07-14,DKI3,2227259
2020-07-14,DKI4,3038309
2020-07-14,DKI5,2435478
2020-07-15,DKI1,1056942
2020-07-15,DKI2,1779802
2020-07-15,DKI3,2227274
2020-07-15,DKI4,3038349
2020-07-15,DKI5,2435511
2020-07-16,DKI1,1056944
2020-07-16,DKI2,1779830
2020-07-16,DKI3,2227290
2020-07-16,DKI4,3038389
2020-07-16,DKI5,2435545
2020-07-17,DKI1,1056945
2020-07-17,DKI2,1779857
2020-07-17,DKI3,2227305
2020-07-17,DKI4,3038430
2020-07-17,DKI5,2435578
2020-07-18,DKI1,1056947
2020-07-18,DKI2,1779885
2020-07-18,DKI3,2227321
2020-07-18,DKI4,3038470
2020-07-18,DKI5,2435611
2020-07-19,DKI1,1056949
2020-07-19,DKI2,1779912
2020-07-19,DKI3,2227336
2020-07-19,DKI4,3038510
2020-07-19,DKI5,2435645
2020-07-20,DKI1,1056950
2020-07-20,DKI2,1779939
2020-07-20,DKI3,2227351
2020-07-20,DKI4,3038551
2020-07-20,DKI5,2435678
2020-07-21,DKI1,1056952
2020-07-21,DKI2,1779967
2020-07-21,DKI3,2227367
2020-07-21,DKI4,3038591
2020-07-21,DKI5,2435711
2020-07-22,DKI1,1056953
2020-07-22,DKI2,1779994
2020-07-22,DKI3,2227382
2020-07-22,DKI4,3038631
2020-07-22,DKI5,2435745
2020-07-23,DKI1,1056955
2020-07-23,DKI2,1780022
2020-07-23,DKI3,2227398
2020-07-23,DKI4,3038672
2020-07-23,DKI5,2435778
2020-07-24,DKI1,1056956
2020-07-24,DKI2,1780049
2020-07-24,DKI3,2227413
2020-07-24,DKI4,3038712
2020-07-24,DKI5,2435811
2020-07-25,DKI1,1056958
2020-07-25,DKI2,1780076
2020-07-25,DKI3,2227428
2020-07-25,DKI4,3038752
2020-07-25,DKI5,2435845
2020-07-26,DKI1,1056959
2020-07-26,DKI2,1780104
2020-07-26,DKI3,2227444
2020-07-26,DKI4,3038793
2020-07-26,DKI5,2435878
2020-07-27,DKI1,1056961
2020-07-27,DKI2,1780131
2020-07-27,DKI3,2227459
2020-07-27,DKI4,3038833
2020-07-27,DKI5,2435912
2020-07-28,DKI1,1056963
2020-07-28,DKI2,1780159
2020-07-28,DKI3,2227475
2020-07-28,DKI4,3038873
2020-07-28,DKI5,2435945
2020-07-29,DKI1,1056964
2020-07-29,DKI2,1780186
2020-07-29,DKI3,2227490
2020-07-29,DKI4,3038914
2020-07-29,DKI5,2435978
2020-07-30,DKI1,1056966
2020-07-30,DKI2,1780213
2020-07-30,DKI3,2227506
2020-07-30,DKI4,3038954
2020-07-30,DKI5,2436012
2020-07-31,DKI1,1056967
2020-07-31,DKI2,1780241
2020-07-31,DKI3,2227521
2020-07-31,DKI4,3038995
2020-07-31,DKI5,2436045
2020-08-01,DKI1,1056969
2020-08-01,DKI2,1780268
2020-08-01,DKI3,2227536
2020-08-01,DKI4,3039035
2020-08-01,DKI5,2436078
2020-08-02,DKI1,1056970
2020-08-02,DKI2,1780296
2020-08-02,DKI3,2227552
2020-08-02,DKI4,3039075
2020-08-02,DKI5,2436112
2020-08-03,DKI1,1056972
2020-08-03,DKI2,1780323
2020-08-03,DKI3,2227567
2020-08-03,DKI4,3039116
2020-08-03,DKI5,2436145
2020-08-04,DKI1,1056973
2020-08-04,DKI2,1780350
2020-08-04,DKI3,2227583
2020-08-04,DKI4,3039156
2020-08-04,DKI5,2436178
2020-08-05,DKI1,1056975
2020-08-05,DKI2,1780378
2020-08-05,DKI3,2227598
2020-08-05,DKI4,3039196
2020-08-05,DKI5,2436212
2020-08-06,DKI1,1056977
2020-08-06,DKI2,1780405
2020-08-06,DKI3,2227614
2020-08-06,DKI4,3039237
2020-08-06,DKI5,2436245
2020-08-07,DKI1,1056978
2020-08-07,DKI2,1780433
2020-08-07,DKI3,2227629
2020-08-07,DKI4,3039277
2020-08-07,DKI5,2436279
