tanggal,stasiun,populasi,days_since_pop_update
2018-10-22,DKI5,2559362,129
2018-10-23,DKI1,924686,130
2018-10-23,DKI2,1797292,130
2018-10-23,DKI3,2246137,130
2018-10-23,DKI4,2916018,130
2018-10-23,DKI5,2559362,130
2018-10-24,DKI1,924686,131
2018-10-24,DKI2,1797292,131
2018-10-24,DKI3,2246137,131
2018-10-24,DKI4,2916018,131
2018-10-24,DKI5,2559362,131
2018-10-25,DKI1,924686,132
2018-10-25,DKI2,1797292,132
2018-10-25,DKI3,2246137,132
2018-10-25,DKI4,2916018,132
2018-10-25,DKI5,2559362,132
2018-10-26,DKI1,924686,133
2018-10-26,DKI2,1797292,133
2018-10-26,DKI3,2246137,133
2018-10-26,DKI4,2916018,133
2018-10-26,DKI5,2559362,133
2018-10-27,DKI1,924686,134
2018-10-27,DKI2,1797292,134
2018-10-27,DKI3,2246137,134
2018-10-27,DKI4,2916018,134
2018-10-27,DKI5,2559362,134
2018-10-28,DKI1,924686,135
2018-10-28,DKI2,1797292,135
2018-10-28,DKI3,2246137,135
2018-10-28,DKI4,2916018,135
2018-10-28,DKI5,2559362,135
2018-10-29,DKI1,924686,136
2018-10-29,DKI2,1797292,136
2018-10-29,DKI3,2246137,136
2018-10-29,DKI4,2916018,136
2018-10-29,DKI5,2559362,136
2018-10-30,DKI1,924686,137
2018-10-30,DKI2,1797292,137
2018-10-30,DKI3,2246137,137
2018-10-30,DKI4,2916018,137
2018-10-30,DKI5,2559362,137
2018-10-31,DKI1,924686,138
2018-10-31,DKI2,1797292,138
2018-10-31,DKI3,2246137,138
2018-10-31,DKI4,2916018,138
2018-10-31,DKI5,2559362,138
2018-11-01,DKI1,924686,139
2018-11-01,DKI2,1797292,139
2018-11-01,DKI3,2246137,139
2018-11-01,DKI4,2916018,139
2018-11-01,DKI5,2559362,139
2018-11-02,DKI1,924686,140
2018-11-02,DKI2,1797292,140
2018-11-02,DKI3,2246137,140
2018-11-02,DKI4,2916018,140
2018-11-02,DKI5,2559362,140
2018-11-03,DKI1,924686,141
2018-11-03,DKI2,1797292,141
2018-11-03,DKI3,2246137,141
2018-11-03,DKI4,2916018,141
2018-11-03,DKI5,2559362,141
2018-11-04,DKI1,924686,142
2018-11-04,DKI2,1797292,142
2018-11-04,DKI3,2246137,142
2018-11-04,DKI4,2916018,142
2018-11-04,DKI5,2559362,142
2018-11-05,DKI1,924686,143
2018-11-05,DKI2,1797292,143
2018-11-05,DKI3,2246137,143
2018-11-05,DKI4,2916018,143
2018-11-05,DKI5,2559362,143
2018-11-06,DKI1,924686,144
2018-11-06,DKI2,1797292,144
2018-11-06,DKI3,2246137,144
2018-11-06,DKI4,2916018,144
2018-11-06,DKI5,2559362,144
2018-11-07,DKI1,924686,145
2018-11-07,DKI2,1797292,145
2018-11-07,DKI3,2246137,145
2018-11-07,DKI4,2916018,145
2018-11-07,DKI5,2559362,145
2018-11-08,DKI1,924686,146
2018-11-08,DKI2,1797292,146
2018-11-08,DKI3,2246137,146
2018-11-08,DKI4,2916018,146
2018-11-08,DKI5,2559362,146
2018-11-09,DKI1,924686,147
2018-11-09,DKI2,1797292,147
2018-11-09,DKI3,2246137,147
2018-11-09,DKI4,2916018,147
2018-11-09,DKI5,2559362,147
2018-11-10,DKI1,924686,148
2018-11-10,DKI2,1797292,148
2018-11-10,DKI3,2246137,148
2018-11-10,DKI4,2916018,148
2018-11-10,DKI5,2559362,148
2018-11-11,DKI1,924686,149
2018-11-11,DKI2,1797292,149
2018-11-11,DKI3,2246137,149
2018-11-11,DKI4,2916018,149
2018-11-11,DKI5,2559362,149
2018-11-12,DKI1,924686,150
2018-11-12,DKI2,1797292,150
2018-11-12,DKI3,2246137,150
2018-11-12,DKI4,2916018,150
2018-11-12,DKI5,2559362,150
2018-11-13,DKI1,924686,151
2018-11-13,DKI2,1797292,151
2018-11-13,DKI3,2246137,151
2018-11-13,DKI4,2916018,151
2018-11-13,DKI5,2559362,151
2018-11-14,DKI1,924686,152
2018-11-14,DKI2,1797292,152
2018-11-14,DKI3,2246137,152
2018-11-14,DKI4,2916018,152
2018-11-14,DKI5,2559362,152
2018-11-15,DKI1,924686,153
2018-11-15,DKI2,1797292,153
2018-11-15,DKI3,2246137,153
2018-11-15,DKI4,2916018,153
2018-11-15,DKI5,2559362,153
2018-11-16,DKI1,924686,154
2018-11-16,DKI2,1797292,154
2018-11-16,DKI3,2246137,154
2018-11-16,DKI4,2916018,154
2018-11-16,DKI5,2559362,154
2018-11-17,DKI1,924686,155
2018-11-17,DKI2,1797292,155
2018-11-17,DKI3,2246137,155
2018-11-17,DKI4,2916018,155
2018-11-17,DKI5,2559362,155
2018-11-18,DKI1,924686,156
2018-11-18,DKI2,1797292,156
2018-11-18,DKI3,2246137,156
2018-11-18,DKI4,2916018,156
2018-11-18,DKI5,2559362,156
2018-11-19,DKI1,924686,157
2018-11-19,DKI2,1797292,157
2018-11-19,DKI3,2246137,157
2018-11-19,DKI4,2916018,157
2018-11-19,DKI5,2559362,157
2018-11-20,DKI1,924686,158
2018-11-20,DKI2,1797292,158
2018-11-20,DKI3,2246137,158
2018-11-20,DKI4,2916018,158
2018-11-20,DKI5,2559362,158
2018-11-21,DKI1,924686,159
2018-11-21,DKI2,1797292,159
2018-11-21,DKI3,2246137,159
2018-11-21,DKI4,2916018,159
2018-11-21,DKI5,2559362,159
2018-11-22,DKI1,924686,160
2018-11-22,DKI2,1797292,160
2018-11-22,DKI3,2246137,160
2018-11-22,DKI4,2916018,160
2018-11-22,DKI5,2559362,160
2018-11-23,DKI1,924686,161
2018-11-23,DKI2,1797292,161
2018-11-23,DKI3,2246137,161
2018-11-23,DKI4,2916018,161
2018-11-23,DKI5,2559362,161
2018-11-24,DKI1,924686,162
2018-11-24,DKI2,1797292,162
2018-11-24,DKI3,2246137,162
2018-11-24,DKI4,2916018,162
2018-11-24,DKI5,2559362,162
2018-11-25,DKI1,924686,163
2018-11-25,DKI2,1797292,163
2018-11-25,DKI3,2246137,163
2018-11-25,DKI4,2916018,163
2018-11-25,DKI5,2559362,163
2018-11-26,DKI1,924686,164
2018-11-26,DKI2,1797292,164
2018-11-26,DKI3,2246137,164
2018-11-26,DKI4,2916018,164
2018-11-26,DKI5,2559362,164
2018-11-27,DKI1,924686,165
2018-11-27,DKI2,1797292,165
2018-11-27,DKI3,2246137,165
2018-11-27,DKI4,2916018,165
2018-11-27,DKI5,2559362,165
2018-11-28,DKI1,924686,166
2018-11-28,DKI2,1797292,166
2018-11-28,DKI3,2246137,166
2018-11-28,DKI4,2916018,166
2018-11-28,DKI5,2559362,166
2018-11-29,DKI1,924686,167
2018-11-29,DKI2,1797292,167
2018-11-29,DKI3,2246137,167
2018-11-29,DKI4,2916018,167
2018-11-29,DKI5,2559362,167
2018-11-30,DKI1,924686,168
2018-11-30,DKI2,1797292,168
2018-11-30,DKI3,2246137,168
2018-11-30,DKI4,2916018,168
2018-11-30,DKI5,2559362,168
2018-12-01,DKI1,924686,169
2018-12-01,DKI2,1797292,169
2018-12-01,DKI3,2246137,169
2018-12-01,DKI4,2916018,169
2018-12-01,DKI5,2559362,169
2018-12-02,DKI1,924686,170
2018-12-02,DKI2,1797292,170
2018-12-02,DKI3,2246137,170
2018-12-02,DKI4,2916018,170
2018-12-02,DKI5,2559362,170
2018-12-03,DKI1,924686,171
2018-12-03,DKI2,1797292,171
2018-12-03,DKI3,2246137,171
2018-12-03,DKI4,2916018,171
2018-12-03,DKI5,2559362,171
2018-12-04,DKI1,924686,172
2018-12-04,DKI2,1797292,172
2018-12-04,DKI3,2246137,172
2018-12-04,DKI4,2916018,172
2018-12-04,DKI5,2559362,172
2018-12-05,DKI1,924686,173
2018-12-05,DKI2,1797292,173
2018-12-05,DKI3,2246137,173
2018-12-05,DKI4,2916018,173
2018-12-05,DKI5,2559362,173
2018-12-06,DKI1,924686,174
2018-12-06,DKI2,1797292,174
2018-12-06,DKI3,2246137,174
2018-12-06,DKI4,2916018,174
2018-12-06,DKI5,2559362,174
2018-12-07,DKI1,924686,175
2018-12-07,DKI2,1797292,175
2018-12-07,DKI3,2246137,175
2018-12-07,DKI4,2916018,175
2018-12-07,DKI5,2559362,175
2018-12-08,DKI1,924686,176
2018-12-08,DKI2,1797292,176
2018-12-08,DKI3,2246137,176
2018-12-08,DKI4,2916018,176
2018-12-08,DKI5,2559362,176
2018-12-09,DKI1,924686,177
2018-12-09,DKI2,1797292,177
2018-12-09,DKI3,2246137,177
2018-12-09,DKI4,2916018,177
2018-12-09,DKI5,2559362,177
2018-12-10,DKI1,924686,178
2018-12-10,DKI2,1797292,178
2018-12-10,DKI3,2246137,178
2018-12-10,DKI4,2916018,178
2018-12-10,DKI5,2559362,178
2018-12-11,DKI1,924686,179
2018-12-11,DKI2,1797292,179
2018-12-11,DKI3,2246137,179
2018-12-11,DKI4,2916018,179
2018-12-11,DKI5,2559362,179
2018-12-12,DKI1,924686,180
2018-12-12,DKI2,1797292,180
2018-12-12,DKI3,2246137,180
2018-12-12,DKI4,2916018,180
2018-12-12,DKI5,2559362,180
2018-12-13,DKI1,924686,181
2018-12-13,DKI2,1797292,181
2018-12-13,DKI3,2246137,181
2018-12-13,DKI4,2916018,181
2018-12-13,DKI5,2559362,181
2018-12-14,DKI1,924686,182
2018-12-14,DKI2,1797292,182
2018-12-14,DKI3,2246137,182
2018-12-14,DKI4,2916018,182
2018-12-14,DKI5,2559362,182
2018-12-15,DKI1,924686,183
2018-12-15,DKI2,1797292,183
2018-12-15,DKI3,2246137,183
2018-12-15,DKI4,2916018,183
2018-12-15,DKI5,2559362,183
2018-12-16,DKI1,924686,184
2018-12-16,DKI2,1797292,184
2018-12-16,DKI3,2246137,184
2018-12-16,DKI4,2916018,184
2018-12-16,DKI5,2559362,184
2018-12-17,DKI1,924686,185
2018-12-17,DKI2,1797292,185
2018-12-17,DKI3,2246137,185
2018-12-17,DKI4,2916018,185
2018-12-17,DKI5,2559362,185
2018-12-18,DKI1,924686,186
2018-12-18,DKI2,1797292,186
2018-12-18,DKI3,2246137,186
2018-12-18,DKI4,2916018,186
2018-12-18,DKI5,2559362,186
2018-12-19,DKI1,924686,187
2018-12-19,DKI2,1797292,187
2018-12-19,DKI3,2246137,187
2018-12-19,DKI4,2916018,187
2018-12-19,DKI5,2559362,187
2018-12-20,DKI1,924686,188
2018-12-20,DKI2,1797292,188
2018-12-20,DKI3,2246137,188
2018-12-20,DKI4,2916018,188
2018-12-20,DKI5,2559362,188
2018-12-21,DKI1,924686,189
2018-12-21,DKI2,1797292,189
2018-12-21,DKI3,2246137,189
2018-12-21,DKI4,2916018,189
2018-12-21,DKI5,2559362,189
2018-12-22,DKI1,924686,190
2018-12-22,DKI2,1797292,190
2018-12-22,DKI3,2246137,190
2018-12-22,DKI4,2916018,190
2018-12-22,DKI5,2559362,190
2018-12-23,DKI1,924686,191
2018-12-23,DKI2,1797292,191
2018-12-23,DKI3,2246137,191
2018-12-23,DKI4,2916018,191
2018-12-23,DKI5,2559362,191
2018-12-24,DKI1,924686,192
2018-12-24,DKI2,1797292,192
2018-12-24,DKI3,2246137,192
2018-12-24,DKI4,2916018,192
2018-12-24,DKI5,2559362,192
2018-12-25,DKI1,924686,193
2018-12-25,DKI2,1797292,193
2018-12-25,DKI3,2246137,193
2018-12-25,DKI4,2916018,193
2018-12-25,DKI5,2559362,193
2018-12-26,DKI1,924686,194
2018-12-26,DKI2,1797292,194
2018-12-26,DKI3,2246137,194
2018-12-26,DKI4,2916018,194
2018-12-26,DKI5,2559362,194
2018-12-27,DKI1,924686,195
2018-12-27,DKI2,1797292,195
2018-12-27,DKI3,2246137,195
2018-12-27,DKI4,2916018,195
2018-12-27,DKI5,2559362,195
2018-12-28,DKI1,924686,196
2018-12-28,DKI2,1797292,196
2018-12-28,DKI3,2246137,196
2018-12-28,DKI4,2916018,196
2018-12-28,DKI5,2559362,196
2018-12-29,DKI1,924686,197
2018-12-29,DKI2,1797292,197
2018-12-29,DKI3,2246137,197
2018-12-29,DKI4,2916018,197
2018-12-29,DKI5,2559362,197
2018-12-30,DKI1,924686,198
2018-12-30,DKI2,1797292,198
2018-12-30,DKI3,2246137,198
2018-12-30,DKI4,2916018,198
2018-12-30,DKI5,2559362,198
2018-12-31,DKI1,924686,199
2018-12-31,DKI2,1797292,199
2018-12-31,DKI3,2246137,199
2018-12-31,DKI4,2916018,199
2018-12-31,DKI5,2559362,199
2019-01-01,DKI1,924686,200
2019-01-01,DKI2,1797292,200
2019-01-01,DKI3,2246137,200
2019-01-01,DKI4,2916018,200
2019-01-01,DKI5,2559362,200
2019-01-02,DKI1,924686,201
2019-01-02,DKI2,1797292,201
2019-01-02,DKI3,2246137,201
2019-01-02,DKI4,2916018,201
2019-01-02,DKI5,2559362,201
2019-01-03,DKI1,924686,202
2019-01-03,DKI2,1797292,202
2019-01-03,DKI3,2246137,202
2019-01-03,DKI4,2916018,202
2019-01-03,DKI5,2559362,202
2019-01-04,DKI1,924686,203
2019-01-04,DKI2,1797292,203
2019-01-04,DKI3,2246137,203
2019-01-04,DKI4,2916018,203
2019-01-04,DKI5,2559362,203
2019-01-05,DKI1,924686,204
2019-01-05,DKI2,1797292,204
2019-01-05,DKI3,2246137,204
2019-01-05,DKI4,2916018,204
2019-01-05,DKI5,2559362,204
2019-01-06,DKI1,924686,205
2019-01-06,DKI2,1797292,205
2019-01-06,DKI3,2246137,205
2019-01-06,DKI4,2916018,205
2019-01-06,DKI5,2559362,205
2019-01-07,DKI1,924686,206
2019-01-07,DKI2,1797292,206
2019-01-07,DKI3,2246137,206
2019-01-07,DKI4,2916018,206
2019-01-07,DKI5,2559362,206
2019-01-08,DKI1,924686,207
2019-01-08,DKI2,1797292,207
2019-01-08,DKI3,2246137,207
2019-01-08,DKI4,2916018,207
2019-01-08,DKI5,2559362,207
2019-01-09,DKI1,924686,208
2019-01-09,DKI2,1797292,208
2019-01-09,DKI3,2246137,208
2019-01-09,DKI4,2916018,208
2019-01-09,DKI5,2559362,208
2019-01-10,DKI1,924686,209
2019-01-10,DKI2,1797292,209
2019-01-10,DKI3,2246137,209
2019-01-10,DKI4,2916018,209
2019-01-10,DKI5,2559362,209
2019-01-11,DKI1,924686,210
2019-01-11,DKI2,1797292,210
2019-01-11,DKI3,2246137,210
2019-01-11,DKI4,2916018,210
2019-01-11,DKI5,2559362,210
2019-01-12,DKI1,924686,211
2019-01-12,DKI2,1797292,211
2019-01-12,DKI3,2246137,211
2019-01-12,DKI4,2916018,211
2019-01-12,DKI5,2559362,211
2019-01-13,DKI1,924686,212
2019-01-13,DKI2,1797292,212
2019-01-13,DKI3,2246137,212
2019-01-13,DKI4,2916018,212
2019-01-13,DKI5,2559362,212
2019-01-14,DKI1,924686,213
2019-01-14,DKI2,1797292,213
2019-01-14,DKI3,2246137,213
2019-01-14,DKI4,2916018,213
2019-01-14,DKI5,2559362,213
2019-01-15,DKI1,924686,214
2019-01-15,DKI2,1797292,214
2019-01-15,DKI3,2246137,214
2019-01-15,DKI4,2916018,214
2019-01-15,DKI5,2559362,214
2019-01-16,DKI1,924686,215
2019-01-16,DKI2,1797292,215
2019-01-16,DKI3,2246137,215
2019-01-16,DKI4,2916018,215
2019-01-16,DKI5,2559362,215
2019-01-17,DKI1,924686,216
2019-01-17,DKI2,1797292,216
2019-01-17,DKI3,2246137,216
2019-01-17,DKI4,2916018,216
2019-01-17,DKI5,2559362,216
2019-01-18,DKI1,924686,217
2019-01-18,DKI2,1797292,217
2019-01-18,DKI3,2246137,217
2019-01-18,DKI4,2916018,217
2019-01-18,DKI5,2559362,217
2019-01-19,DKI1,924686,218
2019-01-19,DKI2,1797292,218
2019-01-19,DKI3,2246137,218
2019-01-19,DKI4,2916018,218
2019-01-19,DKI5,2559362,218
2019-01-20,DKI1,924686,219
2019-01-20,DKI2,1797292,219
2019-01-20,DKI3,2246137,219
2019-01-20,DKI4,2916018,219
2019-01-20,DKI5,2559362,219
2019-01-21,DKI1,924686,220
2019-01-21,DKI2,1797292,220
2019-01-21,DKI3,2246137,220
2019-01-21,DKI4,2916018,220
2019-01-21,DKI5,2559362,220
2019-01-22,DKI1,924686,221
2019-01-22,DKI2,1797292,221
2019-01-22,DKI3,2246137,221
2019-01-22,DKI4,2916018,221
2019-01-22,DKI5,2559362,221
2019-01-23,DKI1,924686,222
2019-01-23,DKI2,1797292,222
2019-01-23,DKI3,2246137,222
2019-01-23,DKI4,2916018,222
2019-01-23,DKI5,2559362,222
2019-01-24,DKI1,924686,223
2019-01-24,DKI2,1797292,223
2019-01-24,DKI3,2246137,223
2019-01-24,DKI4,2916018,223
2019-01-24,DKI5,2559362,223
2019-01-25,DKI1,924686,224
2019-01-25,DKI2,1797292,224
2019-01-25,DKI3,2246137,224
2019-01-25,DKI4,2916018,224
2019-01-25,DKI5,2559362,224
2019-01-26,DKI1,924686,225
2019-01-26,DKI2,1797292,225
2019-01-26,DKI3,2246137,225
2019-01-26,DKI4,2916018,225
2019-01-26,DKI5,2559362,225
2019-01-27,DKI1,924686,226
2019-01-27,DKI2,1797292,226
2019-01-27,DKI3,2246137,226
2019-01-27,DKI4,2916018,226
2019-01-27,DKI5,2559362,226
2019-01-28,DKI1,924686,227
2019-01-28,DKI2,1797292,227
2019-01-28,DKI3,2246137,227
2019-01-28,DKI4,2916018,227
2019-01-28,DKI5,2559362,227
2019-01-29,DKI1,924686,228
2019-01-29,DKI2,1797292,228
2019-01-29,DKI3,2246137,228
2019-01-29,DKI4,2916018,228
2019-01-29,DKI5,2559362,228
2019-01-30,DKI1,924686,229
2019-01-30,DKI2,1797292,229
2019-01-30,DKI3,2246137,229
2019-01-30,DKI4,2916018,229
2019-01-30,DKI5,2559362,229
2019-01-31,DKI1,924686,230
2019-01-31,DKI2,1797292,230
2019-01-31,DKI3,2246137,230
2019-01-31,DKI4,2916018,230
2019-01-31,DKI5,2559362,230
2019-02-01,DKI1,924686,231
2019-02-01,DKI2,1797292,231
2019-02-01,DKI3,2246137,231
2019-02-01,DKI4,2916018,231
2019-02-01,DKI5,2559362,231
2019-02-02,DKI1,924686,232
2019-02-02,DKI2,1797292,232
2019-02-02,DKI3,2246137,232
2019-02-02,DKI4,2916018,232
2019-02-02,DKI5,2559362,232
2019-02-03,DKI1,924686,233
2019-02-03,DKI2,1797292,233
2019-02-03,DKI3,2246137,233
2019-02-03,DKI4,2916018,233
2019-02-03,DKI5,2559362,233
2019-02-04,DKI1,924686,234
2019-02-04,DKI2,1797292,234
2019-02-04,DKI3,2246137,234
2019-02-04,DKI4,2916018,234
2019-02-04,DKI5,2559362,234
2019-02-05,DKI1,924686,235
2019-02-05,DKI2,1797292,235
2019-02-05,DKI3,2246137,235
2019-02-05,DKI4,2916018,235
2019-02-05,DKI5,2559362,235
2019-02-06,DKI1,924686,236
2019-02-06,DKI2,1797292,236
2019-02-06,DKI3,2246137,236
2019-02-06,DKI4,2916018,236
2019-02-06,DKI5,2559362,236
2019-02-07,DKI1,924686,237
2019-02-07,DKI2,1797292,237
2019-02-07,DKI3,2246137,237
2019-02-07,DKI4,2916018,237
2019-02-07,DKI5,2559362,237
2019-02-08,DKI1,924686,238
2019-02-08,DKI2,1797292,238
2019-02-08,DKI3,2246137,238
2019-02-08,DKI4,2916018,238
2019-02-08,DKI5,2559362,238
2019-02-09,DKI1,924686,239
2019-02-09,DKI2,1797292,239
2019-02-09,DKI3,2246137,239
2019-02-09,DKI4,2916018,239
2019-02-09,DKI5,2559362,239
2019-02-10,DKI1,924686,240
2019-02-10,DKI2,1797292,240
2019-02-10,DKI3,2246137,240
2019-02-10,DKI4,2916018,240
2019-02-10,DKI5,2559362,240
2019-02-11,DKI1,924686,241
2019-02-11,DKI2,1797292,241
2019-02-11,DKI3,2246137,241
2019-02-11,DKI4,2916018,241
2019-02-11,DKI5,2559362,241
2019-02-12,DKI1,924686,242
2019-02-12,DKI2,1797292,242
2019-02-12,DKI3,2246137,242
2019-02-12,DKI4,2916018,242
2019-02-12,DKI5,2559362,242
2019-02-13,DKI1,924686,243
2019-02-13,DKI2,1797292,243
2019-02-13,DKI3,2246137,243
2019-02-13,DKI4,2916018,243
2019-02-13,DKI5,2559362,243
2019-02-14,DKI1,924686,244
2019-02-14,DKI2,1797292,244
2019-02-14,DKI3,2246137,244
2019-02-14,DKI4,2916018,244
2019-02-14,DKI5,2559362,244
2019-02-15,DKI1,924686,245
2019-02-15,DKI2,1797292,245
2019-02-15,DKI3,2246137,245
2019-02-15,DKI4,2916018,245
2019-02-15,DKI5,2559362,245
2019-02-16,DKI1,924686,246
2019-02-16,DKI2,1797292,246
2019-02-16,DKI3,2246137,246
2019-02-16,DKI4,2916018,246
2019-02-16,DKI5,2559362,246
2019-02-17,DKI1,924686,247
2019-02-17,DKI2,1797292,247
2019-02-17,DKI3,2246137,247
2019-02-17,DKI4,2916018,247
2019-02-17,DKI5,2559362,247
2019-02-18,DKI1,924686,248
2019-02-18,DKI2,1797292,248
2019-02-18,DKI3,2246137,248
2019-02-18,DKI4,2916018,248
2019-02-18,DKI5,2559362,248
2019-02-19,DKI1,924686,249
2019-02-19,DKI2,1797292,249
2019-02-19,DKI3,2246137,249
2019-02-19,DKI4,2916018,249
2019-02-19,DKI5,2559362,249
2019-02-20,DKI1,924686,250
2019-02-20,DKI2,1797292,250
2019-02-20,DKI3,2246137,250
2019-02-20,DKI4,2916018,250
2019-02-20,DKI5,2559362,250
2019-02-21,DKI1,924686,251
2019-02-21,DKI2,1797292,251
2019-02-21,DKI3,2246137,251
2019-02-21,DKI4,2916018,251
2019-02-21,DKI5,2559362,251
2019-02-22,DKI1,924686,252
2019-02-22,DKI2,1797292,252
2019-02-22,DKI3,2246137,252
2019-02-22,DKI4,2916018,252
2019-02-22,DKI5,2559362,252
2019-02-23,DKI1,924686,253
2019-02-23,DKI2,1797292,253
2019-02-23,DKI3,2246137,253
2019-02-23,DKI4,2916018,253
2019-02-23,DKI5,2559362,253
2019-02-24,DKI1,924686,254
2019-02-24,DKI2,1797292,254
2019-02-24,DKI3,2246137,254
2019-02-24,DKI4,2916018,254
2019-02-24,DKI5,2559362,254
2019-02-25,DKI1,924686,255
2019-02-25,DKI2,1797292,255
2019-02-25,DKI3,2246137,255
2019-02-25,DKI4,2916018,255
2019-02-25,DKI5,2559362,255
2019-02-26,DKI1,924686,256
2019-02-26,DKI2,1797292,256
2019-02-26,DKI3,2246137,256
2019-02-26,DKI4,2916018,256
2019-02-26,DKI5,2559362,256
2019-02-27,DKI1,924686,257
2019-02-27,DKI2,1797292,257
2019-02-27,DKI3,2246137,257
2019-02-27,DKI4,2916018,257
2019-02-27,DKI5,2559362,257
2019-02-28,DKI1,924686,258
2019-02-28,DKI2,1797292,258
2019-02-28,DKI3,2246137,258
2019-02-28,DKI4,2916018,258
2019-02-28,DKI5,2559362,258
2019-03-01,DKI1,924686,259
2019-03-01,DKI2,1797292,259
2019-03-01,DKI3,2246137,259
2019-03-01,DKI4,2916018,259
2019-03-01,DKI5,2559362,259
2019-03-02,DKI1,924686,260
2019-03-02,DKI2,1797292,260
2019-03-02,DKI3,2246137,260
2019-03-02,DKI4,2916018,260
2019-03-02,DKI5,2559362,260
2019-03-03,DKI1,924686,261
2019-03-03,DKI2,1797292,261
2019-03-03,DKI3,2246137,261
2019-03-03,DKI4,2916018,261
2019-03-03,DKI5,2559362,261
2019-03-04,DKI1,924686,262
2019-03-04,DKI2,1797292,262
2019-03-04,DKI3,2246137,262
2019-03-04,DKI4,2916018,262
2019-03-04,DKI5,2559362,262
2019-03-05,DKI1,924686,263
2019-03-05,DKI2,1797292,263
2019-03-05,DKI3,2246137,263
2019-03-05,DKI4,2916018,263
2019-03-05,DKI5,2559362,263
2019-03-06,DKI1,924686,264
2019-03-06,DKI2,1797292,264
2019-03-06,DKI3,2246137,264
2019-03-06,DKI4,2916018,264
2019-03-06,DKI5,2559362,264
2019-03-07,DKI1,924686,265
2019-03-07,DKI2,1797292,265
2019-03-07,DKI3,2246137,265
2019-03-07,DKI4,2916018,265
2019-03-07,DKI5,2559362,265
2019-03-08,DKI1,924686,266
2019-03-08,DKI2,1797292,266
2019-03-08,DKI3,2246137,266
2019-03-08,DKI4,2916018,266
2019-03-08,DKI5,2559362,266
2019-03-09,DKI1,924686,267
2019-03-09,DKI2,1797292,267
2019-03-09,DKI3,2246137,267
2019-03-09,DKI4,2916018,267
2019-03-09,DKI5,2559362,267
2019-03-10,DKI1,924686,268
2019-03-10,DKI2,1797292,268
2019-03-10,DKI3,2246137,268
2019-03-10,DKI4,2916018,268
2019-03-10,DKI5,2559362,268
2019-03-11,DKI1,924686,269
2019-03-11,DKI2,1797292,269
2019-03-11,DKI3,2246137,269
2019-03-11,DKI4,2916018,269
2019-03-11,DKI5,2559362,269
2019-03-12,DKI1,924686,270
2019-03-12,DKI2,1797292,270
2019-03-12,DKI3,2246137,270
2019-03-12,DKI4,2916018,270
2019-03-12,DKI5,2559362,270
2019-03-13,DKI1,924686,271
2019-03-13,DKI2,1797292,271
2019-03-13,DKI3,2246137,271
2019-03-13,DKI4,2916018,271
2019-03-13,DKI5,2559362,271
2019-03-14,DKI1,924686,272
2019-03-14,DKI2,1797292,272
2019-03-14,DKI3,2246137,272
2019-03-14,DKI4,2916018,272
2019-03-14,DKI5,2559362,272
2019-03-15,DKI1,924686,273
2019-03-15,DKI2,1797292,273
2019-03-15,DKI3,2246137,273
2019-03-15,DKI4,2916018,273
2019-03-15,DKI5,2559362,273
2019-03-16,DKI1,924686,274
2019-03-16,DKI2,1797292,274
2019-03-16,DKI3,2246137,274
2019-03-16,DKI4,2916018,274
2019-03-16,DKI5,2559362,274
2019-03-17,DKI1,924686,275
2019-03-17,DKI2,1797292,275
2019-03-17,DKI3,2246137,275
2019-03-17,DKI4,2916018,275
2019-03-17,DKI5,2559362,275
2019-03-18,DKI1,924686,276
2019-03-18,DKI2,1797292,276
2019-03-18,DKI3,2246137,276
2019-03-18,DKI4,2916018,276
2019-03-18,DKI5,2559362,276
2019-03-19,DKI1,924686,277
2019-03-19,DKI2,1797292,277
2019-03-19,DKI3,2246137,277
2019-03-19,DKI4,2916018,277
2019-03-19,DKI5,2559362,277
2019-03-20,DKI1,924686,278
2019-03-20,DKI2,1797292,278
2019-03-20,DKI3,2246137,278
2019-03-20,DKI4,2916018,278
2019-03-20,DKI5,2559362,278
2019-03-21,DKI1,924686,279
2019-03-21,DKI2,1797292,279
2019-03-21,DKI3,2246137,279
2019-03-21,DKI4,2916018,279
2019-03-21,DKI5,2559362,279
2019-03-22,DKI1,924686,280
2019-03-22,DKI2,1797292,280
2019-03-22,DKI3,2246137,280
2019-03-22,DKI4,2916018,280
2019-03-22,DKI5,2559362,280
2019-03-23,DKI1,924686,281
2019-03-23,DKI2,1797292,281
2019-03-23,DKI3,2246137,281
2019-03-23,DKI4,2916018,281
2019-03-23,DKI5,2559362,281
2019-03-24,DKI1,924686,282
2019-03-24,DKI2,1797292,282
2019-03-24,DKI3,2246137,282
2019-03-24,DKI4,2916018,282
2019-03-24,DKI5,2559362,282
2019-03-25,DKI1,924686,283
2019-03-25,DKI2,1797292,283
2019-03-25,DKI3,2246137,283
2019-03-25,DKI4,2916018,283
2019-03-25,DKI5,2559362,283
2019-03-26,DKI1,924686,284
2019-03-26,DKI2,1797292,284
2019-03-26,DKI3,2246137,284
2019-03-26,DKI4,2916018,284
2019-03-26,DKI5,2559362,284
2019-03-27,DKI1,924686,285
2019-03-27,DKI2,1797292,285
2019-03-27,DKI3,2246137,285
2019-03-27,DKI4,2916018,285
2019-03-27,DKI5,2559362,285
2019-03-28,DKI1,924686,286
2019-03-28,DKI2,1797292,286
2019-03-28,DKI3,2246137,286
2019-03-28,DKI4,2916018,286
