ID,periode_data,tanggal,stasiun,pm_sepuluh,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,max,parameter_pencemar_kritis,kategori
2017-04-05_DKI3,201704,2017-04-05,DKI3,48,33,16,35,7,48,PM10,BAIK
2017-04-05_DKI4,201704,2017-04-05,DKI4,53,32,30,41,7,53,PM10,SEDANG
2017-04-05_DKI1,201704,2017-04-05,DKI1,31,12,24,6,4,31,PM10,BAIK
2017-04-06_DKI2,201704,2017-04-06,DKI2,23,15,7,25,6,25,O3,BAIK
2017-04-06_DKI5,201704,2017-04-06,DKI5,14,15,26,17,5,26,CO,BAIK
2017-04-06_DKI3,201704,2017-04-06,DKI3,16,33,4,28,2,33,SO2,BAIK
2017-04-06_DKI4,201704,2017-04-06,DKI4,23,32,4,18,3,32,SO2,BAIK
2017-04-06_DKI1,201704,2017-04-06,DKI1,33,10,16,6,2,33,PM10,BAIK
2017-04-07_DKI5,201704,2017-04-07,DKI5,20,16,16,30,2,30,O3,BAIK
2017-04-07_DKI4,201704,2017-04-07,DKI4,28,32,5,25,3,32,SO2,BAIK
2017-04-07_DKI1,201704,2017-04-07,DKI1,40,12,17,57,3,57,O3,SEDANG
2017-04-07_DKI3,201704,2017-04-07,DKI3,24,33,4,33,2,33,SO2,BAIK
2017-04-07_DKI2,201704,2017-04-07,DKI2,27,17,8,45,14,45,O3,BAIK
2017-04-08_DKI3,201704,2017-04-08,DKI3,16,32,3,25,14,32,SO2,BAIK
2017-04-08_DKI4,201704,2017-04-08,DKI4,20,32,5,20,3,32,SO2,BAIK
2017-04-08_DKI1,201704,2017-04-08,DKI1,17,8,16,38,1,38,O3,BAIK
2017-04-08_DKI2,201704,2017-04-08,DKI2,23,15,6,24,6,24,O3,BAIK
2017-04-08_DKI5,201704,2017-04-08,DKI5,17,14,17,17,4,17,PM10,BAIK
2017-04-09_DKI3,201704,2017-04-09,DKI3,23,33,6,31,3,33,SO2,BAIK
2017-04-09_DKI5,201704,2017-04-09,DKI5,21,14,21,31,5,31,O3,BAIK
2017-04-09_DKI1,201704,2017-04-09,DKI1,23,7,14,31,1,31,O3,BAIK
2017-04-09_DKI2,201704,2017-04-09,DKI2,22,15,4,29,13,29,O3,BAIK
2017-04-09_DKI4,201704,2017-04-09,DKI4,30,32,6,19,4,32,SO2,BAIK
2017-04-10_DKI1,201704,2017-04-10,DKI1,46,8,20,55,6,55,O3,SEDANG
2017-04-10_DKI3,201704,2017-04-10,DKI3,37,35,16,45,10,45,O3,BAIK
2017-04-10_DKI2,201704,2017-04-10,DKI2,65,23,18,113,21,113,O3,TIDAK SEHAT
2017-04-10_DKI5,201704,2017-04-10,DKI5,50,15,42,44,11,50,PM10,BAIK
2017-04-11_DKI1,201704,2017-04-11,DKI1,43,7,23,73,4,73,O3,SEDANG
2017-04-11_DKI3,201704,2017-04-11,DKI3,31,36,16,102,9,102,O3,TIDAK SEHAT
2017-04-11_DKI5,201704,2017-04-11,DKI5,45,14,16,68,11,68,O3,SEDANG
2017-04-11_DKI2,201704,2017-04-11,DKI2,66,29,14,132,29,132,O3,TIDAK SEHAT
2017-04-11_DKI4,201704,2017-04-11,DKI4,52,33,17,97,9,97,O3,SEDANG
2017-04-12_DKI3,201704,2017-04-12,DKI3,21,34,9,110,11,110,O3,TIDAK SEHAT
2017-04-12_DKI5,201704,2017-04-12,DKI5,34,13,9,66,11,66,O3,SEDANG
2017-04-12_DKI2,201704,2017-04-12,DKI2,52,29,12,89,17,89,O3,SEDANG
2017-04-12_DKI4,201704,2017-04-12,DKI4,44,33,11,85,8,85,O3,SEDANG
2017-04-12_DKI1,201704,2017-04-12,DKI1,39,9,26,47,5,47,O3,BAIK
2017-04-13_DKI3,201704,2017-04-13,DKI3,21,34,9,108,12,108,O3,TIDAK SEHAT
2017-04-13_DKI5,201704,2017-04-13,DKI5,39,14,47,71,14,71,O3,SEDANG
2017-04-13_DKI2,201704,2017-04-13,DKI2,48,24,10,65,14,65,O3,SEDANG
2017-04-13_DKI4,201704,2017-04-13,DKI4,43,33,8,85,11,85,O3,SEDANG
2017-04-13_DKI1,201704,2017-04-13,DKI1,56,8,26,34,5,56,PM10,SEDANG
2017-04-14_DKI1,201704,2017-04-14,DKI1,55,8,24,45,5,55,PM10,SEDANG
2017-04-14_DKI5,201704,2017-04-14,DKI5,53,14,33,65,21,65,O3,SEDANG
2017-04-14_DKI3,201704,2017-04-14,DKI3,31,34,15,81,8,81,O3,SEDANG
2017-04-14_DKI2,201704,2017-04-14,DKI2,50,19,9,44,16,50,PM10,BAIK
2017-04-14_DKI4,201704,2017-04-14,DKI4,53,33,16,51,11,53,PM10,SEDANG
2017-04-15_DKI4,201704,2017-04-15,DKI4,71,33,17,76,4,76,O3,SEDANG
2017-04-15_DKI3,201704,2017-04-15,DKI3,34,34,12,82,7,82,O3,SEDANG
2017-04-15_DKI5,201704,2017-04-15,DKI5,52,16,36,63,11,63,O3,SEDANG
2017-04-15_DKI1,201704,2017-04-15,DKI1,61,9,20,45,3,61,PM10,SEDANG
2017-04-15_DKI2,201704,2017-04-15,DKI2,59,37,16,40,10,59,PM10,SEDANG
2017-04-16_DKI2,201704,2017-04-16,DKI2,58,26,21,77,26,77,O3,SEDANG
2017-04-16_DKI1,201704,2017-04-16,DKI1,73,9,26,69,5,73,PM10,SEDANG
2017-04-16_DKI5,201704,2017-04-16,DKI5,56,15,53,72,13,72,O3,SEDANG
2017-04-16_DKI4,201704,2017-04-16,DKI4,64,33,28,72,6,72,O3,SEDANG
2017-04-16_DKI3,201704,2017-04-16,DKI3,46,34,17,91,6,91,O3,SEDANG
2017-04-17_DKI4,201704,2017-04-17,DKI4,83,34,15,62,7,83,PM10,SEDANG
2017-04-17_DKI1,201704,2017-04-17,DKI1,65,10,24,76,6,76,O3,SEDANG
2017-04-17_DKI2,201704,2017-04-17,DKI2,76,54,24,68,15,76,PM10,SEDANG
2017-04-17_DKI3,201704,2017-04-17,DKI3,33,38,11,92,7,92,O3,SEDANG
2017-04-17_DKI5,201704,2017-04-17,DKI5,66,17,56,89,14,89,O3,SEDANG
2017-04-18_DKI2,201704,2017-04-18,DKI2,69,26,13,113,17,113,O3,TIDAK SEHAT
2017-04-18_DKI4,201704,2017-04-18,DKI4,84,33,12,73,12,84,PM10,SEDANG
2017-04-18_DKI3,201704,2017-04-18,DKI3,55,35,15,91,9,91,O3,SEDANG
2017-04-18_DKI1,201704,2017-04-18,DKI1,79,7,26,86,7,86,O3,SEDANG
2017-04-18_DKI5,201704,2017-04-18,DKI5,77,18,62,104,22,104,O3,TIDAK SEHAT
2017-04-19_DKI4,201704,2017-04-19,DKI4,62,33,14,95,16,95,O3,SEDANG
2017-04-19_DKI2,201704,2017-04-19,DKI2,73,38,19,124,15,124,O3,TIDAK SEHAT
2017-04-19_DKI3,201704,2017-04-19,DKI3,58,38,14,113,6,113,O3,TIDAK SEHAT
2017-04-19_DKI5,201704,2017-04-19,DKI5,63,18,60,139,16,139,O3,TIDAK SEHAT
2017-04-20_DKI2,201704,2017-04-20,DKI2,59,45,21,140,20,140,O3,TIDAK SEHAT
2017-04-20_DKI3,201704,2017-04-20,DKI3,28,36,14,97,8,97,O3,SEDANG
2017-04-20_DKI5,201704,2017-04-20,DKI5,55,17,57,63,16,63,O3,SEDANG
2017-04-20_DKI4,201704,2017-04-20,DKI4,65,33,20,76,10,76,O3,SEDANG
2017-04-21_DKI2,201704,2017-04-21,DKI2,58,17,16,102,14,102,O3,TIDAK SEHAT
2017-04-21_DKI1,201704,2017-04-21,DKI1,57,10,24,65,7,65,O3,SEDANG
2017-04-21_DKI5,201704,2017-04-21,DKI5,62,16,38,127,11,127,O3,TIDAK SEHAT
2017-04-21_DKI3,201704,2017-04-21,DKI3,57,36,13,82,6,82,O3,SEDANG
2017-04-21_DKI4,201704,2017-04-21,DKI4,63,33,18,50,9,63,PM10,SEDANG
2017-04-22_DKI1,201704,2017-04-22,DKI1,71,8,31,56,6,71,PM10,SEDANG
2017-04-22_DKI5,201704,2017-04-22,DKI5,64,14,57,64,16,64,PM10,SEDANG
2017-04-22_DKI2,201704,2017-04-22,DKI2,63,17,17,50,20,63,PM10,SEDANG
2017-04-22_DKI3,201704,2017-04-22,DKI3,61,34,10,88,10,88,O3,SEDANG
2017-04-22_DKI4,201704,2017-04-22,DKI4,71,33,22,66,17,71,PM10,SEDANG
2017-04-23_DKI4,201704,2017-04-23,DKI4,55,33,19,63,10,63,O3,SEDANG
2017-04-23_DKI2,201704,2017-04-23,DKI2,46,20,16,55,15,55,O3,SEDANG
2017-04-23_DKI1,201704,2017-04-23,DKI1,53,11,22,67,5,67,O3,SEDANG
2017-04-23_DKI5,201704,2017-04-23,DKI5,45,16,61,93,14,93,O3,SEDANG
2017-04-23_DKI3,201704,2017-04-23,DKI3,41,35,17,123,6,123,O3,TIDAK SEHAT
2017-04-24_DKI2,201704,2017-04-24,DKI2,63,28,17,53,19,63,PM10,SEDANG
2017-04-24_DKI3,201704,2017-04-24,DKI3,46,36,8,95,12,95,O3,SEDANG
2017-04-24_DKI1,201704,2017-04-24,DKI1,50,12,17,43,5,50,PM10,BAIK
2017-04-24_DKI5,201704,2017-04-24,DKI5,44,17,39,57,9,57,O3,SEDANG
2017-04-24_DKI4,201704,2017-04-24,DKI4,70,34,10,50,13,70,PM10,SEDANG
2017-04-25_DKI2,201704,2017-04-25,DKI2,67,38,27,32,16,67,PM10,SEDANG
2017-04-25_DKI5,201704,2017-04-25,DKI5,60,15,70,57,18,70,CO,SEDANG
2017-04-25_DKI4,201704,2017-04-25,DKI4,93,34,18,38,8,93,PM10,SEDANG
2017-04-25_DKI3,201704,2017-04-25,DKI3,68,35,18,82,8,82,O3,SEDANG
2017-04-25_DKI1,201704,2017-04-25,DKI1,68,10,30,35,4,68,PM10,SEDANG
2017-04-26_DKI1,201704,2017-04-26,DKI1,47,10,18,44,6,47,PM10,BAIK
2017-04-26_DKI4,201704,2017-04-26,DKI4,57,34,6,36,8,57,PM10,SEDANG
2017-04-26_DKI3,201704,2017-04-26,DKI3,44,34,9,51,7,51,O3,SEDANG
2017-04-26_DKI5,201704,2017-04-26,DKI5,32,15,11,57,11,57,O3,SEDANG
2017-04-26_DKI2,201704,2017-04-26,DKI2,41,20,7,37,10,41,PM10,BAIK
2017-04-27_DKI5,201704,2017-04-27,DKI5,53,16,7,78,10,78,O3,SEDANG
2017-04-27_DKI1,201704,2017-04-27,DKI1,61,11,33,82,6,82,O3,SEDANG
2017-04-27_DKI2,201704,2017-04-27,DKI2,54,19,24,64,25,64,O3,SEDANG
2017-04-27_DKI3,201704,2017-04-27,DKI3,49,34,15,65,5,65,O3,SEDANG
2017-04-27_DKI4,201704,2017-04-27,DKI4,66,34,35,63,10,66,PM10,SEDANG
2017-04-28_DKI5,201704,2017-04-28,DKI5,51,15,35,54,10,54,O3,SEDANG
2017-04-28_DKI2,201704,2017-04-28,DKI2,52,26,16,88,24,88,O3,SEDANG
2017-04-28_DKI3,201704,2017-04-28,DKI3,47,35,8,58,6,58,O3,SEDANG
2017-04-28_DKI4,201704,2017-04-28,DKI4,56,34,14,63,8,63,O3,SEDANG
2017-04-28_DKI1,201704,2017-04-28,DKI1,53,10,28,51,5,53,PM10,SEDANG
2017-04-29_DKI4,201704,2017-04-29,DKI4,54,40,9,28,10,54,PM10,SEDANG
2017-04-29_DKI5,201704,2017-04-29,DKI5,45,15,1,28,7,45,PM10,BAIK
2017-04-29_DKI2,201704,2017-04-29,DKI2,51,30,14,48,14,51,PM10,SEDANG
2017-04-29_DKI3,201704,2017-04-29,DKI3,39,35,10,34,5,39,PM10,BAIK
2017-04-29_DKI1,201704,2017-04-29,DKI1,39,10,17,32,2,39,PM10,BAIK
2017-04-30_DKI3,201704,2017-04-30,DKI3,32,35,7,76,4,76,O3,SEDANG
2017-04-30_DKI4,201704,2017-04-30,DKI4,63,43,11,91,10,91,O3,SEDANG
2017-04-30_DKI2,201704,2017-04-30,DKI2,56,23,17,139,14,139,O3,TIDAK SEHAT
2017-04-30_DKI1,201704,2017-04-30,DKI1,43,11,18,89,3,89,O3,SEDANG
2017-04-30_DKI5,201704,2017-04-30,DKI5,50,16,1,68,9,68,O3,SEDANG
2017-05-01_DKI1,201705,2017-05-01,DKI1,57,12,20,88,4,88,O3,SEDANG
2017-05-01_DKI4,201705,2017-05-01,DKI4,68,43,11,85,6,85,O3,SEDANG
2017-05-01_DKI5,201705,2017-05-01,DKI5,55,17,1,104,15,104,O3,TIDAK SEHAT
2017-05-01_DKI2,201705,2017-05-01,DKI2,63,33,16,74,17,74,O3,SEDANG
2017-05-01_DKI3,201705,2017-05-01,DKI3,57,39,18,102,15,102,O3,TIDAK SEHAT
2017-05-02_DKI2,201705,2017-05-02,DKI2,53,27,19,76,31,76,O3,SEDANG
2017-05-02_DKI4,201705,2017-05-02,DKI4,62,39,15,85,7,85,O3,SEDANG
2017-05-02_DKI5,201705,2017-05-02,DKI5,50,14,1,71,12,71,O3,SEDANG
2017-05-02_DKI3,201705,2017-05-02,DKI3,39,33,16,85,5,85,O3,SEDANG
2017-05-02_DKI1,201705,2017-05-02,DKI1,50,8,27,67,4,67,O3,SEDANG
2017-05-03_DKI1,201705,2017-05-03,DKI1,62,10,34,86,4,86,O3,SEDANG
2017-05-03_DKI3,201705,2017-05-03,DKI3,52,34,27,112,10,112,O3,TIDAK SEHAT
2017-05-03_DKI5,201705,2017-05-03,DKI5,59,17,1,102,16,102,O3,TIDAK SEHAT
2017-05-03_DKI4,201705,2017-05-03,DKI4,59,41,19,102,9,41,SO2,BAIK
2017-05-03_DKI2,201705,2017-05-03,DKI2,62,30,29,67,18,67,O3,SEDANG
2017-05-04_DKI1,201705,2017-05-04,DKI1,49,9,22,68,4,68,O3,SEDANG
2017-05-04_DKI4,201705,2017-05-04,DKI4,55,42,13,68,10,55,PM10,SEDANG
2017-05-04_DKI5,201705,2017-05-04,DKI5,52,14,1,96,11,96,O3,SEDANG
2017-05-04_DKI3,201705,2017-05-04,DKI3,43,34,10,87,5,87,O3,SEDANG
2017-05-04_DKI2,201705,2017-05-04,DKI2,51,21,17,67,23,67,O3,SEDANG
2017-05-05_DKI2,201705,2017-05-05,DKI2,49,23,15,58,16,58,O3,SEDANG
2017-05-05_DKI5,201705,2017-05-05,DKI5,51,16,1,61,13,61,O3,SEDANG
2017-05-05_DKI1,201705,2017-05-05,DKI1,51,11,23,53,4,53,O3,SEDANG
2017-05-05_DKI4,201705,2017-05-05,DKI4,56,42,12,58,11,58,O3,SEDANG
2017-05-05_DKI3,201705,2017-05-05,DKI3,37,34,13,94,6,94,O3,SEDANG
2017-05-06_DKI2,201705,2017-05-06,DKI2,56,48,15,44,20,56,PM10,SEDANG
2017-05-06_DKI3,201705,2017-05-06,DKI3,45,35,14,71,11,71,O3,SEDANG
2017-05-06_DKI4,201705,2017-05-06,DKI4,48,40,12,71,9,48,PM10,BAIK
2017-05-06_DKI5,201705,2017-05-06,DKI5,50,18,1,44,16,50,PM10,BAIK
2017-05-06_DKI1,201705,2017-05-06,DKI1,49,10,22,31,5,49,PM10,BAIK
2017-05-07_DKI3,201705,2017-05-07,DKI3,42,35,17,74,8,74,O3,SEDANG
2017-05-07_DKI2,201705,2017-05-07,DKI2,49,21,21,56,14,56,O3,SEDANG
2017-05-07_DKI4,201705,2017-05-07,DKI4,53,40,15,56,9,53,PM10,SEDANG
2017-05-07_DKI5,201705,2017-05-07,DKI5,46,14,1,70,15,70,O3,SEDANG
2017-05-07_DKI1,201705,2017-05-07,DKI1,53,8,26,48,6,53,PM10,SEDANG
2017-05-08_DKI2,201705,2017-05-08,DKI2,53,20,20,47,13,53,PM10,SEDANG
2017-05-08_DKI4,201705,2017-05-08,DKI4,50,41,17,53,9,53,O3,SEDANG
2017-05-08_DKI3,201705,2017-05-08,DKI3,45,35,16,83,8,83,O3,SEDANG
2017-05-08_DKI1,201705,2017-05-08,DKI1,55,10,27,52,3,55,PM10,SEDANG
2017-05-08_DKI5,201705,2017-05-08,DKI5,52,15,1,63,20,63,O3,SEDANG
2017-05-09_DKI2,201705,2017-05-09,DKI2,68,37,19,44,17,68,PM10,SEDANG
2017-05-09_DKI3,201705,2017-05-09,DKI3,58,35,18,77,8,77,O3,SEDANG
2017-05-09_DKI1,201705,2017-05-09,DKI1,54,11,30,42,5,54,PM10,SEDANG
2017-05-09_DKI5,201705,2017-05-09,DKI5,60,16,1,54,20,60,PM10,SEDANG
2017-05-09_DKI4,201705,2017-05-09,DKI4,69,42,1,47,14,69,PM10,SEDANG
2017-05-10_DKI3,201705,2017-05-10,DKI3,66,35,14,61,8,66,PM10,SEDANG
2017-05-10_DKI2,201705,2017-05-10,DKI2,67,25,15,42,15,67,PM10,SEDANG
2017-05-10_DKI4,201705,2017-05-10,DKI4,80,41,15,37,7,80,PM10,SEDANG
2017-05-10_DKI1,201705,2017-05-10,DKI1,64,11,28,35,4,64,PM10,SEDANG
2017-05-10_DKI5,201705,2017-05-10,DKI5,64,16,8,31,17,64,PM10,SEDANG
2017-05-11_DKI3,201705,2017-05-11,DKI3,67,35,25,104,10,104,O3,TIDAK SEHAT
2017-05-11_DKI4,201705,2017-05-11,DKI4,82,44,21,78,9,82,PM10,SEDANG
2017-05-11_DKI2,201705,2017-05-11,DKI2,68,22,24,125,17,125,O3,TIDAK SEHAT
2017-05-11_DKI5,201705,2017-05-11,DKI5,66,17,50,90,20,90,O3,SEDANG
2017-05-11_DKI1,201705,2017-05-11,DKI1,76,14,28,87,5,87,O3,SEDANG
2017-05-12_DKI1,201705,2017-05-12,DKI1,71,15,25,78,5,78,O3,SEDANG
2017-05-12_DKI5,201705,2017-05-12,DKI5,84,18,50,95,19,95,O3,SEDANG
2017-05-12_DKI2,201705,2017-05-12,DKI2,75,29,11,115,18,115,O3,TIDAK SEHAT
2017-05-12_DKI3,201705,2017-05-12,DKI3,87,35,18,117,9,117,O3,TIDAK SEHAT
2017-05-12_DKI4,201705,2017-05-12,DKI4,84,42,10,93,10,93,O3,SEDANG
2017-05-13_DKI4,201705,2017-05-13,DKI4,70,42,11,76,8,76,O3,SEDANG
2017-05-13_DKI1,201705,2017-05-13,DKI1,59,12,20,80,5,80,O3,SEDANG
2017-05-13_DKI5,201705,2017-05-13,DKI5,56,17,39,80,14,80,O3,SEDANG
2017-05-13_DKI3,201705,2017-05-13,DKI3,59,35,10,105,12,105,O3,TIDAK SEHAT
2017-05-13_DKI2,201705,2017-05-13,DKI2,59,24,13,70,12,70,O3,SEDANG
2017-05-14_DKI3,201705,2017-05-14,DKI3,60,35,9,92,6,92,O3,SEDANG
2017-05-14_DKI4,201705,2017-05-14,DKI4,71,41,13,67,10,71,PM10,SEDANG
2017-05-14_DKI5,201705,2017-05-14,DKI5,58,18,38,76,13,76,O3,SEDANG
2017-05-14_DKI2,201705,2017-05-14,DKI2,53,20,8,73,22,73,O3,SEDANG
2017-05-14_DKI1,201705,2017-05-14,DKI1,50,12,20,76,3,76,O3,SEDANG
2017-05-15_DKI2,201705,2017-05-15,DKI2,75,43,10,61,16,75,PM10,SEDANG
2017-05-15_DKI3,201705,2017-05-15,DKI3,66,38,13,115,11,115,O3,TIDAK SEHAT
2017-05-15_DKI5,201705,2017-05-15,DKI5,67,20,41,93,14,93,O3,SEDANG
2017-05-15_DKI1,201705,2017-05-15,DKI1,20,15,19,91,5,91,O3,SEDANG
2017-05-15_DKI4,201705,2017-05-15,DKI4,85,46,12,83,10,85,PM10,SEDANG
2017-05-16_DKI1,201705,2017-05-16,DKI1,53,11,21,78,6,78,O3,SEDANG
2017-05-16_DKI3,201705,2017-05-16,DKI3,67,36,13,108,7,108,O3,TIDAK SEHAT
2017-05-16_DKI2,201705,2017-05-16,DKI2,73,26,10,67,15,73,PM10,SEDANG
2017-05-16_DKI5,201705,2017-05-16,DKI5,70,17,41,105,14,105,O3,TIDAK SEHAT
2017-05-16_DKI4,201705,2017-05-16,DKI4,88,44,12,93,9,93,O3,SEDANG
2017-05-17_DKI3,201705,2017-05-17,DKI3,78,35,14,93,11,93,O3,SEDANG
2017-05-17_DKI5,201705,2017-05-17,DKI5,73,17,46,90,19,90,O3,SEDANG
2017-05-17_DKI4,201705,2017-05-17,DKI4,102,44,15,90,15,102,PM10,TIDAK SEHAT
2017-05-17_DKI2,201705,2017-05-17,DKI2,69,22,9,80,15,80,O3,SEDANG
2017-05-17_DKI1,201705,2017-05-17,DKI1,60,11,24,56,7,60,PM10,SEDANG
2017-05-18_DKI2,201705,2017-05-18,DKI2,66,19,8,73,12,73,O3,SEDANG
2017-05-18_DKI4,201705,2017-05-18,DKI4,76,42,8,73,7,76,PM10,SEDANG
2017-05-18_DKI1,201705,2017-05-18,DKI1,56,11,20,81,9,81,O3,SEDANG
2017-05-18_DKI3,201705,2017-05-18,DKI3,61,34,7,72,10,72,O3,SEDANG
2017-05-18_DKI5,201705,2017-05-18,DKI5,52,17,37,124,13,124,O3,TIDAK SEHAT
2017-05-19_DKI1,201705,2017-05-19,DKI1,46,11,23,85,7,85,O3,SEDANG
2017-05-19_DKI3,201705,2017-05-19,DKI3,97,35,24,120,9,120,O3,TIDAK SEHAT
2017-05-19_DKI5,201705,2017-05-19,DKI5,69,18,61,126,18,126,O3,TIDAK SEHAT
2017-05-19_DKI2,201705,2017-05-19,DKI2,67,19,15,89,14,89,O3,SEDANG
2017-05-19_DKI4,201705,2017-05-19,DKI4,83,44,15,77,9,83,PM10,SEDANG
2017-05-20_DKI1,201705,2017-05-20,DKI1,59,15,18,64,6,64,O3,SEDANG
2017-05-20_DKI3,201705,2017-05-20,DKI3,68,36,12,111,7,111,O3,TIDAK SEHAT
2017-05-20_DKI5,201705,2017-05-20,DKI5,70,19,49,85,17,85,O3,SEDANG
2017-05-20_DKI2,201705,2017-05-20,DKI2,76,34,10,65,16,76,PM10,SEDANG
2017-05-20_DKI4,201705,2017-05-20,DKI4,91,44,8,84,10,91,PM10,SEDANG
2017-05-21_DKI3,201705,2017-05-21,DKI3,61,36,9,89,7,89,O3,SEDANG
2017-05-21_DKI5,201705,2017-05-21,DKI5,53,16,33,71,11,71,O3,SEDANG
2017-05-21_DKI4,201705,2017-05-21,DKI4,80,46,10,56,15,80,PM10,SEDANG
2017-05-21_DKI1,201705,2017-05-21,DKI1,51,14,19,53,3,53,O3,SEDANG
2017-05-21_DKI2,201705,2017-05-21,DKI2,58,23,12,60,13,60,O3,SEDANG
2017-05-22_DKI2,201705,2017-05-22,DKI2,59,22,7,69,12,69,O3,SEDANG
2017-05-22_DKI1,201705,2017-05-22,DKI1,35,14,19,53,5,53,O3,SEDANG
2017-05-22_DKI3,201705,2017-05-22,DKI3,59,37,7,98,9,98,O3,SEDANG
2017-05-22_DKI5,201705,2017-05-22,DKI5,53,19,36,58,13,58,O3,SEDANG
2017-05-22_DKI4,201705,2017-05-22,DKI4,65,45,6,56,8,65,PM10,SEDANG
2017-05-23_DKI3,201705,2017-05-23,DKI3,62,35,9,88,8,88,O3,SEDANG
2017-05-23_DKI4,201705,2017-05-23,DKI4,70,44,7,75,11,75,O3,SEDANG
2017-05-23_DKI2,201705,2017-05-23,DKI2,64,25,13,92,16,92,O3,SEDANG
2017-05-23_DKI5,201705,2017-05-23,DKI5,52,18,36,109,15,109,O3,TIDAK SEHAT
2017-05-23_DKI1,201705,2017-05-23,DKI1,44,13,21,85,11,85,O3,SEDANG
2017-05-24_DKI5,201705,2017-05-24,DKI5,61,20,40,96,16,96,O3,SEDANG
2017-05-24_DKI4,201705,2017-05-24,DKI4,82,44,9,96,9,82,PM10,SEDANG
2017-05-24_DKI1,201705,2017-05-24,DKI1,61,17,20,82,8,82,O3,SEDANG
2017-05-24_DKI3,201705,2017-05-24,DKI3,76,38,11,102,11,102,O3,TIDAK SEHAT
2017-05-24_DKI2,201705,2017-05-24,DKI2,73,33,13,85,15,85,O3,SEDANG
2017-05-25_DKI5,201705,2017-05-25,DKI5,64,16,38,83,17,83,O3,SEDANG
2017-05-25_DKI3,201705,2017-05-25,DKI3,70,37,8,91,5,91,O3,SEDANG
2017-05-25_DKI2,201705,2017-05-25,DKI2,74,28,10,69,15,74,PM10,SEDANG
2017-05-25_DKI4,201705,2017-05-25,DKI4,95,44,7,69,7,95,PM10,SEDANG
2017-05-25_DKI1,201705,2017-05-25,DKI1,69,14,19,87,4,87,O3,SEDANG
2017-05-26_DKI4,201705,2017-05-26,DKI4,83,45,9,87,8,83,PM10,SEDANG
2017-05-26_DKI1,201705,2017-05-26,DKI1,54,13,20,134,9,134,O3,TIDAK SEHAT
2017-05-26_DKI5,201705,2017-05-26,DKI5,68,18,46,123,14,123,O3,TIDAK SEHAT
2017-05-26_DKI2,201705,2017-05-26,DKI2,72,35,15,151,12,151,O3,TIDAK SEHAT
2017-05-26_DKI3,201705,2017-05-26,DKI3,73,37,11,102,7,102,O3,TIDAK SEHAT
2017-05-27_DKI5,201705,2017-05-27,DKI5,73,20,44,118,18,118,O3,TIDAK SEHAT
2017-05-27_DKI4,201705,2017-05-27,DKI4,107,46,44,98,18,107,PM10,TIDAK SEHAT
2017-05-27_DKI2,201705,2017-05-27,DKI2,78,31,11,105,16,105,O3,TIDAK SEHAT
2017-05-27_DKI3,201705,2017-05-27,DKI3,78,37,9,164,9,164,O3,TIDAK SEHAT
2017-05-27_DKI1,201705,2017-05-27,DKI1,69,14,24,79,8,79,O3,SEDANG
2017-05-28_DKI4,201705,2017-05-28,DKI4,63,46,24,62,7,63,PM10,SEDANG
2017-05-28_DKI3,201705,2017-05-28,DKI3,61,38,6,79,5,79,O3,SEDANG
2017-05-28_DKI5,201705,2017-05-28,DKI5,55,20,33,72,13,72,O3,SEDANG
2017-05-28_DKI1,201705,2017-05-28,DKI1,58,15,16,65,4,65,O3,SEDANG
2017-05-28_DKI2,201705,2017-05-28,DKI2,59,27,6,51,11,59,PM10,SEDANG
2017-05-29_DKI1,201705,2017-05-29,DKI1,36,12,20,31,3,36,PM10,BAIK
2017-05-29_DKI3,201705,2017-05-29,DKI3,59,35,6,62,5,62,O3,SEDANG
2017-05-29_DKI5,201705,2017-05-29,DKI5,55,18,34,40,10,55,PM10,SEDANG
2017-05-29_DKI4,201705,2017-05-29,DKI4,63,43,13,40,5,63,PM10,SEDANG
2017-05-29_DKI2,201705,2017-05-29,DKI2,53,37,8,30,7,53,PM10,SEDANG
2017-05-30_DKI2,201705,2017-05-30,DKI2,56,27,18,39,15,56,PM10,SEDANG
2017-05-30_DKI5,201705,2017-05-30,DKI5,52,22,40,37,15,52,PM10,SEDANG
2017-05-30_DKI1,201705,2017-05-30,DKI1,61,18,23,29,3,61,PM10,SEDANG
2017-05-30_DKI4,201705,2017-05-30,DKI4,62,48,18,29,8,62,PM10,SEDANG
2017-05-30_DKI3,201705,2017-05-30,DKI3,57,38,10,52,6,57,PM10,SEDANG
2017-05-31_DKI4,201705,2017-05-31,DKI4,56,45,11,52,6,56,PM10,SEDANG
2017-05-31_DKI2,201705,2017-05-31,DKI2,51,26,12,31,12,51,PM10,SEDANG
2017-05-31_DKI1,201705,2017-05-31,DKI1,56,15,17,26,3,56,PM10,SEDANG
2017-05-31_DKI3,201705,2017-05-31,DKI3,51,37,6,56,8,56,O3,SEDANG
2017-05-31_DKI5,201705,2017-05-31,DKI5,37,21,31,31,15,37,PM10,BAIK
2017-06-01_DKI1,201706,2017-06-01,DKI1,41,11,20,23,3,41,PM10,BAIK
2017-06-01_DKI3,201706,2017-06-01,DKI3,21,34,4,37,3,37,O3,BAIK
2017-06-01_DKI2,201706,2017-06-01,DKI2,24,20,11,25,11,25,O3,BAIK
2017-06-01_DKI4,201706,2017-06-01,DKI4,30,41,11,24,6,41,SO2,BAIK
