tanggal,stasiun,ndvi,days_since_ndvi_update
2019-02-06,DKI3,0.4346,4
2019-02-07,DKI3,0.4346,5
2019-02-08,DKI3,0.4346,6
2019-02-09,DKI3,0.4346,7
2019-02-10,DKI3,0.4346,8
2019-02-11,DKI3,0.4346,9
2019-02-12,DKI3,0.4346,10
2019-02-13,DKI3,0.4346,11
2019-02-14,DKI3,0.4346,12
2019-02-15,DKI3,0.4346,13
2019-02-16,DKI3,0.4346,14
2019-02-17,DKI3,0.4346,15
2019-02-18,DKI3,0.4846,0
2019-02-19,DKI3,0.4846,1
2019-02-20,DKI3,0.4846,2
2019-02-21,DKI3,0.4846,3
2019-02-22,DKI3,0.4846,4
2019-02-23,DKI3,0.4846,5
2019-02-24,DKI3,0.4846,6
2019-02-25,DKI3,0.4846,7
2019-02-26,DKI3,0.4846,8
2019-02-27,DKI3,0.4846,9
2019-02-28,DKI3,0.4846,10
2019-03-01,DKI3,0.4846,11
2019-03-02,DKI3,0.4846,12
2019-03-03,DKI3,0.4846,13
2019-03-04,DKI3,0.4846,14
2019-03-05,DKI3,0.4846,15
2019-03-06,DKI3,0.4794,0
2019-03-07,DKI3,0.4794,1
2019-03-08,DKI3,0.4794,2
2019-03-09,DKI3,0.4794,3
2019-03-10,DKI3,0.4794,4
2019-03-11,DKI3,0.4794,5
2019-03-12,DKI3,0.4794,6
2019-03-13,DKI3,0.4794,7
2019-03-14,DKI3,0.4794,8
2019-03-15,DKI3,0.4794,9
2019-03-16,DKI3,0.4794,10
2019-03-17,DKI3,0.4794,11
2019-03-18,DKI3,0.4794,12
2019-03-19,DKI3,0.4794,13
2019-03-20,DKI3,0.4794,14
2019-03-21,DKI3,0.4794,15
2019-03-22,DKI3,0.4898,0
2019-03-23,DKI3,0.4898,1
2019-03-24,DKI3,0.4898,2
2019-03-25,DKI3,0.4898,3
2019-03-26,DKI3,0.4898,4
2019-03-27,DKI3,0.4898,5
2019-03-28,DKI3,0.4898,6
2019-03-29,DKI3,0.4898,7
2019-03-30,DKI3,0.4898,8
2019-03-31,DKI3,0.4898,9
2019-04-01,DKI3,0.4898,10
2019-04-02,DKI3,0.4898,11
2019-04-03,DKI3,0.4898,12
2019-04-04,DKI3,0.4898,13
2019-04-05,DKI3,0.4898,14
2019-04-06,DKI3,0.4898,15
2019-04-07,DKI3,0.5198,0
2019-04-08,DKI3,0.5198,1
2019-04-09,DKI3,0.5198,2
2019-04-10,DKI3,0.5198,3
2019-04-11,DKI3,0.5198,4
2019-04-12,DKI3,0.5198,5
2019-04-13,DKI3,0.5198,6
2019-04-14,DKI3,0.5198,7
2019-04-15,DKI3,0.5198,8
2019-04-16,DKI3,0.5198,9
2019-04-17,DKI3,0.5198,10
2019-04-18,DKI3,0.5198,11
2019-04-19,DKI3,0.5198,12
2019-04-20,DKI3,0.5198,13
2019-04-21,DKI3,0.5198,14
2019-04-22,DKI3,0.5198,15
2019-04-23,DKI3,0.4942,0
2019-04-24,DKI3,0.4942,1
2019-04-25,DKI3,0.4942,2
2019-04-26,DKI3,0.4942,3
2019-04-27,DKI3,0.4942,4
2019-04-28,DKI3,0.4942,5
2019-04-29,DKI3,0.4942,6
2019-04-30,DKI3,0.4942,7
2019-05-01,DKI3,0.4942,8
2019-05-02,DKI3,0.4942,9
2019-05-03,DKI3,0.4942,10
2019-05-04,DKI3,0.4942,11
2019-05-05,DKI3,0.4942,12
2019-05-06,DKI3,0.4942,13
2019-05-07,DKI3,0.4942,14
2019-05-08,DKI3,0.4942,15
2019-05-09,DKI3,0.4356,0
2019-05-10,DKI3,0.4356,1
2019-05-11,DKI3,0.4356,2
2019-05-12,DKI3,0.4356,3
2019-05-13,DKI3,0.4356,4
2019-05-14,DKI3,0.4356,5
2019-05-15,DKI3,0.4356,6
2019-05-16,DKI3,0.4356,7
2019-05-17,DKI3,0.4356,8
2019-05-18,DKI3,0.4356,9
2019-05-19,DKI3,0.4356,10
2019-05-20,DKI3,0.4356,11
2019-05-21,DKI3,0.4356,12
2019-05-22,DKI3,0.4356,13
2019-05-23,DKI3,0.4356,14
2019-05-24,DKI3,0.4356,15
2019-05-25,DKI3,0.4629,0
2019-05-26,DKI3,0.4629,1
2019-05-27,DKI3,0.4629,2
2019-05-28,DKI3,0.4629,3
2019-05-29,DKI3,0.4629,4
2019-05-30,DKI3,0.4629,5
2019-05-31,DKI3,0.4629,6
2019-06-01,DKI3,0.4629,7
2019-06-02,DKI3,0.4629,8
2019-06-03,DKI3,0.4629,9
2019-06-04,DKI3,0.4629,10
2019-06-05,DKI3,0.4629,11
2019-06-06,DKI3,0.4629,12
2019-06-07,DKI3,0.4629,13
2019-06-08,DKI3,0.4629,14
2019-06-09,DKI3,0.4629,15
2019-06-10,DKI3,0.4876,0
2019-06-11,DKI3,0.4876,1
2019-06-12,DKI3,0.4876,2
2019-06-13,DKI3,0.4876,3
2019-06-14,DKI3,0.4876,4
2019-06-15,DKI3,0.4876,5
2019-06-16,DKI3,0.4876,6
2019-06-17,DKI3,0.4876,7
2019-06-18,DKI3,0.4876,8
2019-06-19,DKI3,0.4876,9
2019-06-20,DKI3,0.4876,10
2019-06-21,DKI3,0.4876,11
2019-06-22,DKI3,0.4876,12
2019-06-23,DKI3,0.4876,13
2019-06-24,DKI3,0.4876,14
2019-06-25,DKI3,0.4876,15
2019-06-26,DKI3,0.5078,0
2019-06-27,DKI3,0.5078,1
2019-06-28,DKI3,0.5078,2
2019-06-29,DKI3,0.5078,3
2019-06-30,DKI3,0.5078,4
2019-07-01,DKI3,0.5078,5
2019-07-02,DKI3,0.5078,6
2019-07-03,DKI3,0.5078,7
2019-07-04,DKI3,0.5078,8
2019-07-05,DKI3,0.5078,9
2019-07-06,DKI3,0.5078,10
2019-07-07,DKI3,0.5078,11
2019-07-08,DKI3,0.5078,12
2019-07-09,DKI3,0.5078,13
2019-07-10,DKI3,0.5078,14
2019-07-11,DKI3,0.5078,15
2019-07-12,DKI3,0.4739,0
2019-07-13,DKI3,0.4739,1
2019-07-14,DKI3,0.4739,2
2019-07-15,DKI3,0.4739,3
2019-07-16,DKI3,0.4739,4
2019-07-17,DKI3,0.4739,5
2019-07-18,DKI3,0.4739,6
2019-07-19,DKI3,0.4739,7
2019-07-20,DKI3,0.4739,8
2019-07-21,DKI3,0.4739,9
2019-07-22,DKI3,0.4739,10
2019-07-23,DKI3,0.4739,11
2019-07-24,DKI3,0.4739,12
2019-07-25,DKI3,0.4739,13
2019-07-26,DKI3,0.4739,14
2019-07-27,DKI3,0.4739,15
2019-07-28,DKI3,0.4606,0
2019-07-29,DKI3,0.4606,1
2019-07-30,DKI3,0.4606,2
2019-07-31,DKI3,0.4606,3
2019-08-01,DKI3,0.4606,4
2019-08-02,DKI3,0.4606,5
2019-08-03,DKI3,0.4606,6
2019-08-04,DKI3,0.4606,7
2019-08-05,DKI3,0.4606,8
2019-08-06,DKI3,0.4606,9
2019-08-07,DKI3,0.4606,10
2019-08-08,DKI3,0.4606,11
2019-08-09,DKI3,0.4606,12
2019-08-10,DKI3,0.4606,13
2019-08-11,DKI3,0.4606,14
2019-08-12,DKI3,0.4606,15
2019-08-13,DKI3,0.3717,0
2019-08-14,DKI3,0.3717,1
2019-08-15,DKI3,0.3717,2
2019-08-16,DKI3,0.3717,3
2019-08-17,DKI3,0.3717,4
2019-08-18,DKI3,0.3717,5
2019-08-19,DKI3,0.3717,6
2019-08-20,DKI3,0.3717,7
2019-08-21,DKI3,0.3717,8
2019-08-22,DKI3,0.3717,9
2019-08-23,DKI3,0.3717,10
2019-08-24,DKI3,0.3717,11
2019-08-25,DKI3,0.3717,12
2019-08-26,DKI3,0.3717,13
2019-08-27,DKI3,0.3717,14
2019-08-28,DKI3,0.3717,15
2019-08-29,DKI3,0.4226,0
2019-08-30,DKI3,0.4226,1
2019-08-31,DKI3,0.4226,2
2019-09-01,DKI3,0.4226,3
2019-09-02,DKI3,0.4226,4
2019-09-03,DKI3,0.4226,5
2019-09-04,DKI3,0.4226,6
2019-09-05,DKI3,0.4226,7
2019-09-06,DKI3,0.4226,8
2019-09-07,DKI3,0.4226,9
2019-09-08,DKI3,0.4226,10
2019-09-09,DKI3,0.4226,11
2019-09-10,DKI3,0.4226,12
2019-09-11,DKI3,0.4226,13
2019-09-12,DKI3,0.4226,14
2019-09-13,DKI3,0.4226,15
2019-09-14,DKI3,0.3143,0
2019-09-15,DKI3,0.3143,1
2019-09-16,DKI3,0.3143,2
2019-09-17,DKI3,0.3143,3
2019-09-18,DKI3,0.3143,4
2019-09-19,DKI3,0.3143,5
2019-09-20,DKI3,0.3143,6
2019-09-21,DKI3,0.3143,7
2019-09-22,DKI3,0.3143,8
2019-09-23,DKI3,0.3143,9
2019-09-24,DKI3,0.3143,10
2019-09-25,DKI3,0.3143,11
2019-09-26,DKI3,0.3143,12
2019-09-27,DKI3,0.3143,13
2019-09-28,DKI3,0.3143,14
2019-09-29,DKI3,0.3143,15
2019-09-30,DKI3,0.4058,0
2019-10-01,DKI3,0.4058,1
2019-10-02,DKI3,0.4058,2
2019-10-03,DKI3,0.4058,3
2019-10-04,DKI3,0.4058,4
2019-10-05,DKI3,0.4058,5
2019-10-06,DKI3,0.4058,6
2019-10-07,DKI3,0.4058,7
2019-10-08,DKI3,0.4058,8
2019-10-09,DKI3,0.4058,9
2019-10-10,DKI3,0.4058,10
2019-10-11,DKI3,0.4058,11
2019-10-12,DKI3,0.4058,12
2019-10-13,DKI3,0.4058,13
2019-10-14,DKI3,0.4058,14
2019-10-15,DKI3,0.4058,15
2019-10-16,DKI3,0.3885,0
2019-10-17,DKI3,0.3885,1
2019-10-18,DKI3,0.3885,2
2019-10-19,DKI3,0.3885,3
2019-10-20,DKI3,0.3885,4
2019-10-21,DKI3,0.3885,5
2019-10-22,DKI3,0.3885,6
2019-10-23,DKI3,0.3885,7
2019-10-24,DKI3,0.3885,8
2019-10-25,DKI3,0.3885,9
2019-10-26,DKI3,0.3885,10
2019-10-27,DKI3,0.3885,11
2019-10-28,DKI3,0.3885,12
2019-10-29,DKI3,0.3885,13
2019-10-30,DKI3,0.3885,14
2019-10-31,DKI3,0.3885,15
2019-11-01,DKI3,0.419,0
2019-11-02,DKI3,0.419,1
2019-11-03,DKI3,0.419,2
2019-11-04,DKI3,0.419,3
2019-11-05,DKI3,0.419,4
2019-11-06,DKI3,0.419,5
2019-11-07,DKI3,0.419,6
2019-11-08,DKI3,0.419,7
2019-11-09,DKI3,0.419,8
2019-11-10,DKI3,0.419,9
2019-11-11,DKI3,0.419,10
2019-11-12,DKI3,0.419,11
2019-11-13,DKI3,0.419,12
2019-11-14,DKI3,0.419,13
2019-11-15,DKI3,0.419,14
2019-11-16,DKI3,0.419,15
2019-11-17,DKI3,0.4386,0
2019-11-18,DKI3,0.4386,1
2019-11-19,DKI3,0.4386,2
2019-11-20,DKI3,0.4386,3
2019-11-21,DKI3,0.4386,4
2019-11-22,DKI3,0.4386,5
2019-11-23,DKI3,0.4386,6
2019-11-24,DKI3,0.4386,7
2019-11-25,DKI3,0.4386,8
2019-11-26,DKI3,0.4386,9
2019-11-27,DKI3,0.4386,10
2019-11-28,DKI3,0.4386,11
2019-11-29,DKI3,0.4386,12
2019-11-30,DKI3,0.4386,13
2019-12-01,DKI3,0.4386,14
2019-12-02,DKI3,0.4386,15
2019-12-03,DKI3,0.3411,0
2019-12-04,DKI3,0.3411,1
2019-12-05,DKI3,0.3411,2
2019-12-06,DKI3,0.3411,3
2019-12-07,DKI3,0.3411,4
2019-12-08,DKI3,0.3411,5
2019-12-09,DKI3,0.3411,6
2019-12-10,DKI3,0.3411,7
2019-12-11,DKI3,0.3411,8
2019-12-12,DKI3,0.3411,9
2019-12-13,DKI3,0.3411,10
2019-12-14,DKI3,0.3411,11
2019-12-15,DKI3,0.3411,12
2019-12-16,DKI3,0.3411,13
2019-12-17,DKI3,0.3411,14
2019-12-18,DKI3,0.3411,15
2019-12-19,DKI3,0.4224,0
2019-12-20,DKI3,0.4224,1
2019-12-21,DKI3,0.4224,2
2019-12-22,DKI3,0.4224,3
2019-12-23,DKI3,0.4224,4
2019-12-24,DKI3,0.4224,5
2019-12-25,DKI3,0.4224,6
2019-12-26,DKI3,0.4224,7
2019-12-27,DKI3,0.4224,8
2019-12-28,DKI3,0.4224,9
2019-12-29,DKI3,0.4224,10
2019-12-30,DKI3,0.4224,11
2019-12-31,DKI3,0.4224,12
2020-01-01,DKI3,0.2674,0
2020-01-02,DKI3,0.2674,1
2020-01-03,DKI3,0.2674,2
2020-01-04,DKI3,0.2674,3
2020-01-05,DKI3,0.2674,4
2020-01-06,DKI3,0.2674,5
2020-01-07,DKI3,0.2674,6
2020-01-08,DKI3,0.2674,7
2020-01-09,DKI3,0.2674,8
2020-01-10,DKI3,0.2674,9
2020-01-11,DKI3,0.2674,10
2020-01-12,DKI3,0.2674,11
2020-01-13,DKI3,0.2674,12
2020-01-14,DKI3,0.2674,13
2020-01-15,DKI3,0.2674,14
2020-01-16,DKI3,0.2674,15
2020-01-17,DKI3,0.6314,0
2020-01-18,DKI3,0.6314,1
2020-01-19,DKI3,0.6314,2
2020-01-20,DKI3,0.6314,3
2020-01-21,DKI3,0.6314,4
2020-01-22,DKI3,0.6314,5
2020-01-23,DKI3,0.6314,6
2020-01-24,DKI3,0.6314,7
2020-01-25,DKI3,0.6314,8
2020-01-26,DKI3,0.6314,9
2020-01-27,DKI3,0.6314,10
2020-01-28,DKI3,0.6314,11
2020-01-29,DKI3,0.6314,12
2020-01-30,DKI3,0.6314,13
2020-01-31,DKI3,0.6314,14
2020-02-01,DKI3,0.6314,15
2020-02-02,DKI3,0.3056,0
2020-02-03,DKI3,0.3056,1
2020-02-04,DKI3,0.3056,2
2020-02-05,DKI3,0.3056,3
2020-02-06,DKI3,0.3056,4
2020-02-07,DKI3,0.3056,5
2020-02-08,DKI3,0.3056,6
2020-02-09,DKI3,0.3056,7
2020-02-10,DKI3,0.3056,8
2020-02-11,DKI3,0.3056,9
2020-02-12,DKI3,0.3056,10
2020-02-13,DKI3,0.3056,11
2020-02-14,DKI3,0.3056,12
2020-02-15,DKI3,0.3056,13
2020-02-16,DKI3,0.3056,14
2020-02-17,DKI3,0.3056,15
2020-02-18,DKI3,0.3086,0
2020-02-19,DKI3,0.3086,1
2020-02-20,DKI3,0.3086,2
2020-02-21,DKI3,0.3086,3
2020-02-22,DKI3,0.3086,4
2020-02-23,DKI3,0.3086,5
2020-02-24,DKI3,0.3086,6
2020-02-25,DKI3,0.3086,7
2020-02-26,DKI3,0.3086,8
2020-02-27,DKI3,0.3086,9
2020-02-28,DKI3,0.3086,10
2020-02-29,DKI3,0.3086,11
2020-03-01,DKI3,0.3086,12
2020-03-02,DKI3,0.3086,13
2020-03-03,DKI3,0.3086,14
2020-03-04,DKI3,0.3086,15
2020-03-05,DKI3,0.5132,0
2020-03-06,DKI3,0.5132,1
2020-03-07,DKI3,0.5132,2
2020-03-08,DKI3,0.5132,3
2020-03-09,DKI3,0.5132,4
2020-03-10,DKI3,0.5132,5
2020-03-11,DKI3,0.5132,6
2020-03-12,DKI3,0.5132,7
2020-03-13,DKI3,0.5132,8
2020-03-14,DKI3,0.5132,9
2020-03-15,DKI3,0.5132,10
2020-03-16,DKI3,0.5132,11
2020-03-17,DKI3,0.5132,12
2020-03-18,DKI3,0.5132,13
2020-03-19,DKI3,0.5132,14
2020-03-20,DKI3,0.5132,15
2020-03-21,DKI3,0.4632,0
2020-03-22,DKI3,0.4632,1
2020-03-23,DKI3,0.4632,2
2020-03-24,DKI3,0.4632,3
2020-03-25,DKI3,0.4632,4
2020-03-26,DKI3,0.4632,5
2020-03-27,DKI3,0.4632,6
2020-03-28,DKI3,0.4632,7
2020-03-29,DKI3,0.4632,8
2020-03-30,DKI3,0.4632,9
2020-03-31,DKI3,0.4632,10
2020-04-01,DKI3,0.4632,11
2020-04-02,DKI3,0.4632,12
2020-04-03,DKI3,0.4632,13
2020-04-04,DKI3,0.4632,14
2020-04-05,DKI3,0.4632,15
2020-04-06,DKI3,0.4834,0
2020-04-07,DKI3,0.4834,1
2020-04-08,DKI3,0.4834,2
2020-04-09,DKI3,0.4834,3
2020-04-10,DKI3,0.4834,4
2020-04-11,DKI3,0.4834,5
2020-04-12,DKI3,0.4834,6
2020-04-13,DKI3,0.4834,7
2020-04-14,DKI3,0.4834,8
2020-04-15,DKI3,0.4834,9
2020-04-16,DKI3,0.4834,10
2020-04-17,DKI3,0.4834,11
2020-04-18,DKI3,0.4834,12
2020-04-19,DKI3,0.4834,13
2020-04-20,DKI3,0.4834,14
2020-04-21,DKI3,0.4834,15
2020-04-22,DKI3,0.4598,0
2020-04-23,DKI3,0.4598,1
2020-04-24,DKI3,0.4598,2
2020-04-25,DKI3,0.4598,3
2020-04-26,DKI3,0.4598,4
2020-04-27,DKI3,0.4598,5
2020-04-28,DKI3,0.4598,6
2020-04-29,DKI3,0.4598,7
2020-04-30,DKI3,0.4598,8
2020-05-01,DKI3,0.4598,9
2020-05-02,DKI3,0.4598,10
2020-05-03,DKI3,0.4598,11
2020-05-04,DKI3,0.4598,12
2020-05-05,DKI3,0.4598,13
2020-05-06,DKI3,0.4598,14
2020-05-07,DKI3,0.4598,15
2020-05-08,DKI3,0.5083,0
2020-05-09,DKI3,0.5083,1
2020-05-10,DKI3,0.5083,2
2020-05-11,DKI3,0.5083,3
2020-05-12,DKI3,0.5083,4
2020-05-13,DKI3,0.5083,5
2020-05-14,DKI3,0.5083,6
2020-05-15,DKI3,0.5083,7
2020-05-16,DKI3,0.5083,8
2020-05-17,DKI3,0.5083,9
2020-05-18,DKI3,0.5083,10
2020-05-19,DKI3,0.5083,11
2020-05-20,DKI3,0.5083,12
2020-05-21,DKI3,0.5083,13
2020-05-22,DKI3,0.5083,14
2020-05-23,DKI3,0.5083,15
2020-05-24,DKI3,0.4413,0
2020-05-25,DKI3,0.4413,1
2020-05-26,DKI3,0.4413,2
2020-05-27,DKI3,0.4413,3
2020-05-28,DKI3,0.4413,4
2020-05-29,DKI3,0.4413,5
2020-05-30,DKI3,0.4413,6
2020-05-31,DKI3,0.4413,7
2020-06-01,DKI3,0.4413,8
2020-06-02,DKI3,0.4413,9
2020-06-03,DKI3,0.4413,10
2020-06-04,DKI3,0.4413,11
2020-06-05,DKI3,0.4413,12
2020-06-06,DKI3,0.4413,13
2020-06-07,DKI3,0.4413,14
2020-06-08,DKI3,0.4413,15
2020-06-09,DKI3,0.4766,0
2020-06-10,DKI3,0.4766,1
2020-06-11,DKI3,0.4766,2
2020-06-12,DKI3,0.4766,3
2020-06-13,DKI3,0.4766,4
2020-06-14,DKI3,0.4766,5
2020-06-15,DKI3,0.4766,6
2020-06-16,DKI3,0.4766,7
2020-06-17,DKI3,0.4766,8
2020-06-18,DKI3,0.4766,9
2020-06-19,DKI3,0.4766,10
2020-06-20,DKI3,0.4766,11
2020-06-21,DKI3,0.4766,12
2020-06-22,DKI3,0.4766,13
2020-06-23,DKI3,0.4766,14
2020-06-24,DKI3,0.4766,15
2020-06-25,DKI3,0.5122,0
2020-06-26,DKI3,0.5122,1
2020-06-27,DKI3,0.5122,2
2020-06-28,DKI3,0.5122,3
2020-06-29,DKI3,0.5122,4
2020-06-30,DKI3,0.5122,5
2020-07-01,DKI3,0.5122,6
2020-07-02,DKI3,0.5122,7
2020-07-03,DKI3,0.5122,8
2020-07-04,DKI3,0.5122,9
2020-07-05,DKI3,0.5122,10
2020-07-06,DKI3,0.5122,11
2020-07-07,DKI3,0.5122,12
2020-07-08,DKI3,0.5122,13
2020-07-09,DKI3,0.5122,14
2020-07-10,DKI3,0.5122,15
2020-07-11,DKI3,0.5213,0
2020-07-12,DKI3,0.5213,1
2020-07-13,DKI3,0.5213,2
2020-07-14,DKI3,0.5213,3
2020-07-15,DKI3,0.5213,4
2020-07-16,DKI3,0.5213,5
2020-07-17,DKI3,0.5213,6
2020-07-18,DKI3,0.5213,7
2020-07-19,DKI3,0.5213,8
2020-07-20,DKI3,0.5213,9
2020-07-21,DKI3,0.5213,10
2020-07-22,DKI3,0.5213,11
2020-07-23,DKI3,0.5213,12
2020-07-24,DKI3,0.5213,13
2020-07-25,DKI3,0.5213,14
2020-07-26,DKI3,0.5213,15
2020-07-27,DKI3,0.4494,0
2020-07-28,DKI3,0.4494,1
2020-07-29,DKI3,0.4494,2
2020-07-30,DKI3,0.4494,3
2020-07-31,DKI3,0.4494,4
2020-08-01,DKI3,0.4494,5
2020-08-02,DKI3,0.4494,6
2020-08-03,DKI3,0.4494,7
2020-08-04,DKI3,0.4494,8
2020-08-05,DKI3,0.4494,9
2020-08-06,DKI3,0.4494,10
2020-08-07,DKI3,0.4494,11
2020-08-08,DKI3,0.4494,12
2020-08-09,DKI3,0.4494,13
2020-08-10,DKI3,0.4494,14
2020-08-11,DKI3,0.4494,15
2020-08-12,DKI3,0.4324,0
2020-08-13,DKI3,0.4324,1
2020-08-14,DKI3,0.4324,2
2020-08-15,DKI3,0.4324,3
2020-08-16,DKI3,0.4324,4
2020-08-17,DKI3,0.4324,5
2020-08-18,DKI3,0.4324,6
2020-08-19,DKI3,0.4324,7
2020-08-20,DKI3,0.4324,8
2020-08-21,DKI3,0.4324,9
2020-08-22,DKI3,0.4324,10
2020-08-23,DKI3,0.4324,11
2020-08-24,DKI3,0.4324,12
2020-08-25,DKI3,0.4324,13
2020-08-26,DKI3,0.4324,14
2020-08-27,DKI3,0.4324,15
2020-08-28,DKI3,0.3831,0
2020-08-29,DKI3,0.3831,1
2020-08-30,DKI3,0.3831,2
2020-08-31,DKI3,0.3831,3
2020-09-01,DKI3,0.3831,4
2020-09-02,DKI3,0.3831,5
2020-09-03,DKI3,0.3831,6
2020-09-04,DKI3,0.3831,7
2020-09-05,DKI3,0.3831,8
2020-09-06,DKI3,0.3831,9
2020-09-07,DKI3,0.3831,10
2020-09-08,DKI3,0.3831,11
2020-09-09,DKI3,0.3831,12
2020-09-10,DKI3,0.3831,13
2020-09-11,DKI3,0.3831,14
2020-09-12,DKI3,0.3831,15
2020-09-13,DKI3,0.4287,0
2020-09-14,DKI3,0.4287,1
2020-09-15,DKI3,0.4287,2
2020-09-16,DKI3,0.4287,3
2020-09-17,DKI3,0.4287,4
2020-09-18,DKI3,0.4287,5
2020-09-19,DKI3,0.4287,6
2020-09-20,DKI3,0.4287,7
2020-09-21,DKI3,0.4287,8
2020-09-22,DKI3,0.4287,9
2020-09-23,DKI3,0.4287,10
2020-09-24,DKI3,0.4287,11
2020-09-25,DKI3,0.4287,12
2020-09-26,DKI3,0.4287,13
2020-09-27,DKI3,0.4287,14
2020-09-28,DKI3,0.4287,15
2020-09-29,DKI3,0.3856,0
2020-09-30,DKI3,0.3856,1
2020-10-01,DKI3,0.3856,2
2020-10-02,DKI3,0.3856,3
2020-10-03,DKI3,0.3856,4
2020-10-04,DKI3,0.3856,5
2020-10-05,DKI3,0.3856,6
2020-10-06,DKI3,0.3856,7
2020-10-07,DKI3,0.3856,8
2020-10-08,DKI3,0.3856,9
2020-10-09,DKI3,0.3856,10
2020-10-10,DKI3,0.3856,11
2020-10-11,DKI3,0.3856,12
2020-10-12,DKI3,0.3856,13
2020-10-13,DKI3,0.3856,14
2020-10-14,DKI3,0.3856,15
2020-10-15,DKI3,0.3137,0
2020-10-16,DKI3,0.3137,1
2020-10-17,DKI3,0.3137,2
2020-10-18,DKI3,0.3137,3
2020-10-19,DKI3,0.3137,4
2020-10-20,DKI3,0.3137,5
2020-10-21,DKI3,0.3137,6
2020-10-22,DKI3,0.3137,7
2020-10-23,DKI3,0.3137,8
2020-10-24,DKI3,0.3137,9
2020-10-25,DKI3,0.3137,10
2020-10-26,DKI3,0.3137,11
2020-10-27,DKI3,0.3137,12
2020-10-28,DKI3,0.3137,13
2020-10-29,DKI3,0.3137,14
2020-10-30,DKI3,0.3137,15
2020-10-31,DKI3,0.4664,0
2020-11-01,DKI3,0.4664,1
2020-11-02,DKI3,0.4664,2
2020-11-03,DKI3,0.4664,3
2020-11-04,DKI3,0.4664,4
2020-11-05,DKI3,0.4664,5
2020-11-06,DKI3,0.4664,6
2020-11-07,DKI3,0.4664,7
2020-11-08,DKI3,0.4664,8
2020-11-09,DKI3,0.4664,9
2020-11-10,DKI3,0.4664,10
2020-11-11,DKI3,0.4664,11
2020-11-12,DKI3,0.4664,12
2020-11-13,DKI3,0.4664,13
2020-11-14,DKI3,0.4664,14
2020-11-15,DKI3,0.4664,15
2020-11-16,DKI3,0.3587,0
2020-11-17,DKI3,0.3587,1
2020-11-18,DKI3,0.3587,2
2020-11-19,DKI3,0.3587,3
2020-11-20,DKI3,0.3587,4
2020-11-21,DKI3,0.3587,5
2020-11-22,DKI3,0.3587,6
2020-11-23,DKI3,0.3587,7
2020-11-24,DKI3,0.3587,8
2020-11-25,DKI3,0.3587,9
2020-11-26,DKI3,0.3587,10
2020-11-27,DKI3,0.3587,11
2020-11-28,DKI3,0.3587,12
2020-11-29,DKI3,0.3587,13
2020-11-30,DKI3,0.3587,14
2020-12-01,DKI3,0.3587,15
2020-12-02,DKI3,0.4466,0
2020-12-03,DKI3,0.4466,1
2020-12-04,DKI3,0.4466,2
2020-12-05,DKI3,0.4466,3
2020-12-06,DKI3,0.4466,4
2020-12-07,DKI3,0.4466,5
2020-12-08,DKI3,0.4466,6
2020-12-09,DKI3,0.4466,7
2020-12-10,DKI3,0.4466,8
2020-12-11,DKI3,0.4466,9
2020-12-12,DKI3,0.4466,10
2020-12-13,DKI3,0.4466,11
2020-12-14,DKI3,0.4466,12
2020-12-15,DKI3,0.4466,13
2020-12-16,DKI3,0.4466,14
2020-12-17,DKI3,0.4466,15
2020-12-18,DKI3,0.5085,0
2020-12-19,DKI3,0.5085,1
2020-12-20,DKI3,0.5085,2
2020-12-21,DKI3,0.5085,3
2020-12-22,DKI3,0.5085,4
2020-12-23,DKI3,0.5085,5
2020-12-24,DKI3,0.5085,6
2020-12-25,DKI3,0.5085,7
2020-12-26,DKI3,0.5085,8
2020-12-27,DKI3,0.5085,9
2020-12-28,DKI3,0.5085,10
2020-12-29,DKI3,0.5085,11
2020-12-30,DKI3,0.5085,12
2020-12-31,DKI3,0.5085,13
2021-01-01,DKI3,0.4177,0
2021-01-02,DKI3,0.4177,1
2021-01-03,DKI3,0.4177,2
2021-01-04,DKI3,0.4177,3
2021-01-05,DKI3,0.4177,4
2021-01-06,DKI3,0.4177,5
2021-01-07,DKI3,0.4177,6
2021-01-08,DKI3,0.4177,7
2021-01-09,DKI3,0.4177,8
2021-01-10,DKI3,0.4177,9
2021-01-11,DKI3,0.4177,10
2021-01-12,DKI3,0.4177,11
2021-01-13,DKI3,0.4177,12
2021-01-14,DKI3,0.4177,13
2021-01-15,DKI3,0.4177,14
2021-01-16,DKI3,0.4177,15
2021-01-17,DKI3,0.0816,0
2021-01-18,DKI3,0.0816,1
2021-01-19,DKI3,0.0816,2
2021-01-20,DKI3,0.0816,3
2021-01-21,DKI3,0.0816,4
2021-01-22,DKI3,0.0816,5
2021-01-23,DKI3,0.0816,6
2021-01-24,DKI3,0.0816,7
2021-01-25,DKI3,0.0816,8
2021-01-26,DKI3,0.0816,9
2021-01-27,DKI3,0.0816,10
2021-01-28,DKI3,0.0816,11
2021-01-29,DKI3,0.0816,12
2021-01-30,DKI3,0.0816,13
2021-01-31,DKI3,0.0816,14
2021-02-01,DKI3,0.0816,15
2021-02-02,DKI3,0.0993,0
2021-02-03,DKI3,0.0993,1
2021-02-04,DKI3,0.0993,2
2021-02-05,DKI3,0.0993,3
2021-02-06,DKI3,0.0993,4
2021-02-07,DKI3,0.0993,5
2021-02-08,DKI3,0.0993,6
2021-02-09,DKI3,0.0993,7
2021-02-10,DKI3,0.0993,8
